Iteration;Accuracy
1.0;0.6175000071525574
2.0;0.722000002861023
3.0;0.7817999720573425
4.0;0.8406999707221985
5.0;0.8859000205993652
6.0;0.9100000262260437
7.0;0.9247000217437744
8.0;0.9315000176429749
9.0;0.9376999735832214
10.0;0.942799985408783
11.0;0.9470000267028809
12.0;0.9505000114440918
13.0;0.9538000226020813
14.0;0.9573000073432922
15.0;0.9599999785423279
16.0;0.9621999859809875
17.0;0.9645000100135803
18.0;0.9660000205039978
19.0;0.9678999781608582
20.0;0.9696999788284302
21.0;0.9711999893188477
22.0;0.9735999703407288
23.0;0.9749000072479248
24.0;0.9760000109672546
25.0;0.9763000011444092
26.0;0.9772999882698059
27.0;0.978600025177002
28.0;0.9786999821662903
29.0;0.9793999791145325
30.0;0.9799000024795532
31.0;0.9804999828338623
32.0;0.9811999797821045
33.0;0.9815999865531921
34.0;0.982200026512146
35.0;0.9824000000953674
36.0;0.9825999736785889
37.0;0.9832000136375427
38.0;0.9835000038146973
39.0;0.9839000105857849
40.0;0.9842000007629395
41.0;0.9842000007629395
42.0;0.9847000241279602
43.0;0.9847000241279602
44.0;0.9854999780654907
45.0;0.9855999946594238
46.0;0.9855999946594238
47.0;0.9860000014305115
48.0;0.98580002784729
49.0;0.9858999848365784
50.0;0.9855999946594238
51.0;0.9861999750137329
52.0;0.9868000149726868
53.0;0.986299991607666
54.0;0.9868999719619751
55.0;0.9868000149726868
56.0;0.9872999787330627
57.0;0.9873999953269958
58.0;0.9872999787330627
59.0;0.9873999953269958
60.0;0.9876999855041504
61.0;0.9878000020980835
62.0;0.9882000088691711
63.0;0.9883000254631042
64.0;0.988099992275238
65.0;0.9879999756813049
66.0;0.988099992275238
67.0;0.9883000254631042
68.0;0.9884999990463257
69.0;0.9884999990463257
70.0;0.9884999990463257
71.0;0.9883999824523926
72.0;0.9883999824523926
73.0;0.9884999990463257
74.0;0.9886000156402588
75.0;0.9889000058174133
76.0;0.9890999794006348
77.0;0.9890000224113464
78.0;0.9886999726295471
79.0;0.9887999892234802
80.0;0.9890999794006348
81.0;0.989300012588501
82.0;0.989300012588501
83.0;0.9891999959945679
84.0;0.9890999794006348
85.0;0.9891999959945679
86.0;0.9890999794006348
87.0;0.9894000291824341
88.0;0.9896000027656555
89.0;0.9897000193595886
90.0;0.9894999861717224
91.0;0.9897000193595886
92.0;0.989799976348877
93.0;0.9894999861717224
94.0;0.989799976348877
95.0;0.9900000095367432
96.0;0.9901999831199646
97.0;0.9901000261306763
98.0;0.9900000095367432
99.0;0.9897000193595886
100.0;0.9900000095367432
