Iteration;Accuracy;Loss;Grads
1.0;0.19499999284744263;2.0790114402770996;288658122.0
2.0;0.24799999594688416;2.0787880420684814;577332702.0
3.0;0.2540000081062317;2.0786185264587402;865965697.0
4.0;0.2709999978542328;2.0784616470336914;1154605469.0
5.0;0.2590000033378601;2.078300952911377;1443240732.0
6.0;0.2549999952316284;2.0781381130218506;1731888705.0
7.0;0.25200000405311584;2.0779685974121094;2020530084.0
8.0;0.24799999594688416;2.077798366546631;2309155360.0
9.0;0.24500000476837158;2.077615737915039;2597778906.0
10.0;0.10999999940395355;2.077410936355591;2886392085.0
11.0;0.10999999940395355;2.0771913528442383;3175013817.0
12.0;0.10999999940395355;2.0769474506378174;3463631945.0
13.0;0.10999999940395355;2.0766758918762207;3752224691.0
14.0;0.10999999940395355;2.0763721466064453;4040843651.0
15.0;0.10999999940395355;2.0760462284088135;4329468306.0
16.0;0.11100000143051147;2.0756914615631104;4618065109.0
17.0;0.24500000476837158;2.0753066539764404;4906677140.0
18.0;0.24899999797344208;2.074880838394165;5195299818.0
19.0;0.26600000262260437;2.0744197368621826;5483907504.0
20.0;0.27900001406669617;2.0739150047302246;5772499733.0
21.0;0.289000004529953;2.0733752250671387;6061101585.0
22.0;0.296999990940094;2.0727932453155518;6316150467.0
23.0;0.30000001192092896;2.0721585750579834;6537763972.0
24.0;0.3059999942779541;2.0714597702026367;6742524214.0
25.0;0.30300000309944153;2.0706911087036133;6947539727.0
26.0;0.29600000381469727;2.0698533058166504;7152411499.0
27.0;0.28999999165534973;2.0689291954040527;7357273798.0
28.0;0.2879999876022339;2.067913055419922;7562180692.0
29.0;0.28600001335144043;2.0667827129364014;7767534794.0
30.0;0.2809999883174896;2.065537929534912;7972650273.0
31.0;0.27799999713897705;2.0641677379608154;8177504254.0
32.0;0.27399998903274536;2.062638521194458;8382395088.0
33.0;0.27300000190734863;2.0609281063079834;8587508159.0
34.0;0.2709999978542328;2.0590004920959473;8792525910.0
35.0;0.2680000066757202;2.056838035583496;8997417781.0
36.0;0.2669999897480011;2.0543713569641113;9202247642.0
37.0;0.27399998903274536;2.0515294075012207;9406990036.0
38.0;0.2720000147819519;2.0481786727905273;9611847649.0
39.0;0.2709999978542328;2.0441954135894775;9816732273.0
40.0;0.2720000147819519;2.0394093990325928;10021550122.0
41.0;0.26899999380111694;2.033479928970337;10226272335.0
42.0;0.27000001072883606;2.025883674621582;10431047923.0
43.0;0.2720000147819519;2.015822649002075;10635790946.0
44.0;0.2709999978542328;2.00168776512146;10840602752.0
45.0;0.2720000147819519;1.9805318117141724;11028505132.0
46.0;0.2840000092983246;1.9469319581985474;11199756869.0
47.0;0.2930000126361847;1.892081618309021;11362701177.0
48.0;0.3009999990463257;1.8092986345291138;11525533867.0
49.0;0.32499998807907104;1.7057080268859863;11688375309.0
50.0;0.335999995470047;1.6111904382705688;11851170363.0
51.0;0.414000004529953;1.512731909751892;12013934330.0
52.0;0.4440000057220459;1.4589048624038696;12176716136.0
53.0;0.3050000071525574;1.5351455211639404;12339477971.0
54.0;0.4099999964237213;1.4280110597610474;12502246057.0
55.0;0.47200000286102295;1.359195590019226;12665021496.0
56.0;0.43299999833106995;1.355238437652588;12827794397.0
57.0;0.38199999928474426;1.3894333839416504;12990554124.0
58.0;0.4309999942779541;1.321242094039917;13153313277.0
