Iteration;Accuracy;Loss
1.0;0.6635000109672546;1.76641201877594
2.0;0.763700008392334;1.2067388647079467
3.0;0.817799985408783;0.853699263381958
4.0;0.8475000262260437;0.6747569141387939
5.0;0.8633999824523926;0.5718522991657257
6.0;0.875;0.5074420916795731
7.0;0.8827000260353088;0.4626512199878693
8.0;0.8888999819755554;0.43008896296024324
9.0;0.8924999833106995;0.4060460025548935
10.0;0.8945000171661377;0.386118562746048
11.0;0.8989999890327454;0.37098626918792726
12.0;0.8999999761581421;0.35846110934615133
13.0;0.9024999737739563;0.34773839871883394
14.0;0.9045000076293945;0.3378576704084873
15.0;0.9056000113487244;0.3305065767288208
16.0;0.9083999991416931;0.32231074694991113
17.0;0.9093999862670898;0.31659176664054395
18.0;0.9115999937057495;0.30981138857901097
19.0;0.9139000177383423;0.3041478236496449
20.0;0.9147999882698059;0.2992081980526447
21.0;0.9168000221252441;0.29470451553463933
22.0;0.9175000190734863;0.28981890109777453
23.0;0.9187999963760376;0.2854550845324993
24.0;0.9193999767303467;0.2807775418072939
25.0;0.919700026512146;0.2774632313817739
26.0;0.9207000136375427;0.2737133559525013
27.0;0.9215999841690063;0.269834534779191
28.0;0.9228000044822693;0.26638376695513727
29.0;0.92330002784729;0.2632266831725836
30.0;0.9253000020980835;0.26065217906832694
31.0;0.9254999756813049;0.25680605235993864
32.0;0.9265000224113464;0.2535989266961813
33.0;0.9275000095367432;0.2508664695471525
34.0;0.9282000064849854;0.24788237846791744
35.0;0.9289000034332275;0.2456330296114087
36.0;0.9294999837875366;0.24218046902120113
37.0;0.9298999905586243;0.2399659559443593
38.0;0.9304999709129333;0.23761695540249347
39.0;0.9315999746322632;0.23506640702188014
40.0;0.9319999814033508;0.23223886990994216
41.0;0.9325000047683716;0.2298887534081936
42.0;0.933899998664856;0.2278578107446432
43.0;0.9347000122070312;0.22578098897337914
44.0;0.9351999759674072;0.22342483938336372
45.0;0.9355999827384949;0.22091190035045147
46.0;0.9362999796867371;0.21914364275187254
47.0;0.9369000196456909;0.21695353145599366
48.0;0.9377999901771545;0.21507092647999526
49.0;0.9381999969482422;0.21255167362093924
50.0;0.9391999840736389;0.21083608266562223
51.0;0.9401000142097473;0.20887937268316745
52.0;0.9408000111579895;0.2069424619704485
53.0;0.941100001335144;0.2051896544098854
54.0;0.9412999749183655;0.20380838990062475
55.0;0.9424999952316284;0.2015146014302969
56.0;0.942799985408783;0.19992803700715303
57.0;0.9435999989509583;0.19818582479804756
58.0;0.9437999725341797;0.19675877544879913
59.0;0.9444000124931335;0.19505476322174073
60.0;0.9447000026702881;0.19329661506712437
61.0;0.9452999830245972;0.19179988913685084
62.0;0.9452999830245972;0.19041559117734433
63.0;0.9455000162124634;0.18888912787362933
64.0;0.9466999769210815;0.18768236341252922
65.0;0.9463000297546387;0.1856635078728199
66.0;0.9466999769210815;0.18433797781169414
67.0;0.9470000267028809;0.18286179863661528
68.0;0.9480000138282776;0.18170711813345553
69.0;0.9480999708175659;0.18016451943665743
70.0;0.9485999941825867;0.17881942720040678
71.0;0.9495999813079834;0.177282396453619
72.0;0.949400007724762;0.17617927447855472
73.0;0.9505000114440918;0.17475273132771255
74.0;0.9501000046730042;0.17363537601679563
75.0;0.9505000114440918;0.17246288625895978
76.0;0.9505000114440918;0.17106445114687086
77.0;0.951200008392334;0.1699991838924587
78.0;0.951200008392334;0.16896164615303277
79.0;0.95169997215271;0.1680590309008956
80.0;0.9520999789237976;0.1669263690173626
81.0;0.9527000188827515;0.1658423805333674
82.0;0.9531999826431274;0.1644986432954669
83.0;0.9531000256538391;0.16347878299504517
84.0;0.9527999758720398;0.16258036170080303
85.0;0.953499972820282;0.16144952391311526
86.0;0.9535999894142151;0.16055173682272433
87.0;0.9535999894142151;0.15941507966443896
88.0;0.9539999961853027;0.15853960294798017
89.0;0.954800009727478;0.1572967587016523
90.0;0.9549999833106995;0.15632550016790628
91.0;0.955299973487854;0.15533223262131216
92.0;0.9556000232696533;0.15464766400903462
93.0;0.9546999931335449;0.15403540396615864
94.0;0.9562000036239624;0.15287653828710318
95.0;0.9559000134468079;0.15202233150601388
96.0;0.9563000202178955;0.15118972982168197
97.0;0.9564999938011169;0.15036234980151056
98.0;0.957099974155426;0.1494999110277742
99.0;0.9571999907493591;0.1484097510509193
100.0;0.9575999975204468;0.14783836149722338
