Iteration;Accuracy
1.0;0.5859000086784363
2.0;0.6254000067710876
3.0;0.6245999932289124
4.0;0.6463000178337097
5.0;0.6751000285148621
6.0;0.6992999911308289
7.0;0.7170000076293945
8.0;0.7321000099182129
9.0;0.7488999962806702
10.0;0.7590000033378601
11.0;0.7674999833106995
12.0;0.7746999859809875
13.0;0.7831000089645386
14.0;0.7889000177383423
15.0;0.7961000204086304
16.0;0.7993999719619751
17.0;0.8037999868392944
18.0;0.8079000115394592
19.0;0.8112000226974487
20.0;0.8126000165939331
21.0;0.817799985408783
22.0;0.8199999928474426
23.0;0.8230999708175659
24.0;0.8242999911308289
25.0;0.8274000287055969
26.0;0.8302000164985657
27.0;0.83160001039505
28.0;0.8342000246047974
29.0;0.8367000222206116
30.0;0.8378000259399414
31.0;0.8378999829292297
32.0;0.838100016117096
33.0;0.840399980545044
34.0;0.843500018119812
35.0;0.8442000150680542
36.0;0.8450999855995178
37.0;0.8454999923706055
38.0;0.8464000225067139
39.0;0.8474000096321106
40.0;0.847100019454956
41.0;0.8482999801635742
42.0;0.8497999906539917
43.0;0.8508999943733215
44.0;0.8525000214576721
45.0;0.8525000214576721
46.0;0.8536999821662903
47.0;0.8529000282287598
48.0;0.8539999723434448
49.0;0.8539999723434448
50.0;0.8550999760627747
51.0;0.8557000160217285
52.0;0.85589998960495
53.0;0.8580999970436096
54.0;0.8575999736785889
55.0;0.8580999970436096
56.0;0.8579999804496765
57.0;0.8582000136375427
58.0;0.8592000007629395
59.0;0.8585000038146973
60.0;0.8592000007629395
61.0;0.8601999878883362
62.0;0.8593999743461609
63.0;0.8605999946594238
64.0;0.861299991607666
65.0;0.8610000014305115
66.0;0.8618000149726868
67.0;0.8621000051498413
68.0;0.8632000088691711
69.0;0.8633000254631042
70.0;0.863099992275238
71.0;0.8629000186920166
72.0;0.8634999990463257
73.0;0.8633999824523926
74.0;0.8640000224113464
75.0;0.8641999959945679
76.0;0.8633000254631042
77.0;0.8654999732971191
78.0;0.8668000102043152
79.0;0.8675000071525574
80.0;0.8669000267982483
81.0;0.8657000064849854
82.0;0.8658999800682068
83.0;0.866599977016449
84.0;0.8687000274658203
85.0;0.8679999709129333
86.0;0.8672000169754028
87.0;0.8673999905586243
88.0;0.868399977684021
89.0;0.8697999715805054
90.0;0.869700014591217
91.0;0.8704000115394592
92.0;0.8712000250816345
93.0;0.8725000023841858
94.0;0.8723999857902527
95.0;0.8723000288009644
96.0;0.8725000023841858
97.0;0.871999979019165
98.0;0.8730000257492065
99.0;0.8723000288009644
100.0;0.8723999857902527
