Iteration;Accuracy;Loss
1.0;0.5734999775886536;1.711416576385498
2.0;0.6136999726295471;1.263189783859253
3.0;0.6452000141143799;1.0218043608665466
4.0;0.679099977016449;0.8895456932067871
5.0;0.7008000016212463;0.8160964590072631
6.0;0.7204999923706055;0.7665183990478516
7.0;0.7361000180244446;0.72701712474823
8.0;0.7430999875068665;0.6965413303852082
9.0;0.7490000128746033;0.6688930569648742
10.0;0.7595999836921692;0.6453558472156524
11.0;0.7735000252723694;0.6223039003849029
12.0;0.77920001745224;0.6022211714744568
13.0;0.7878000140190125;0.5831342583656312
14.0;0.7922999858856201;0.5666422742366791
15.0;0.7962999939918518;0.5534979048252106
16.0;0.7990000247955322;0.5417289581775665
17.0;0.804099977016449;0.5294012358665466
18.0;0.8091999888420105;0.5187967530250549
19.0;0.8126999735832214;0.5089683781862259
20.0;0.8159999847412109;0.4994812911510468
21.0;0.8201000094413757;0.488654949593544
22.0;0.8237000107765198;0.4804869527578354
23.0;0.828000009059906;0.47395505595207216
24.0;0.8292999863624573;0.4679303432226181
25.0;0.8320000171661377;0.4614386239528656
26.0;0.8356999754905701;0.4545067739248276
27.0;0.838100016117096;0.4484776333093643
28.0;0.8392000198364258;0.44342429053783416
29.0;0.8410999774932861;0.4382736422300339
30.0;0.8422999978065491;0.4342319879293442
31.0;0.8452000021934509;0.4290482807636261
32.0;0.8482000231742859;0.42314102554321287
33.0;0.8507999777793884;0.41759921662807464
34.0;0.8525999784469604;0.41474550070762634
35.0;0.8547999858856201;0.4101084174871445
36.0;0.8535000085830688;0.4061604766130447
37.0;0.8549000024795532;0.4025211517095566
38.0;0.8560000061988831;0.39970108509063723
39.0;0.857699990272522;0.39576760516166687
40.0;0.858299970626831;0.39309212665557863
41.0;0.858299970626831;0.3911636671066284
42.0;0.8586000204086304;0.3871760610580444
43.0;0.8607000112533569;0.38413147988319396
44.0;0.8604000210762024;0.3817520210981369
45.0;0.8615999817848206;0.3795267845988274
46.0;0.8629000186920166;0.3764231536626816
47.0;0.8640000224113464;0.37374853253364565
48.0;0.8641999959945679;0.371157937335968
49.0;0.8651000261306763;0.3693634232521057
50.0;0.8669000267982483;0.3663520062565804
51.0;0.8675000071525574;0.36405050241947173
52.0;0.8673999905586243;0.36303071134090426
53.0;0.867900013923645;0.36170403324365613
54.0;0.8705999851226807;0.3581401778936386
55.0;0.8697999715805054;0.355881268119812
56.0;0.8693000078201294;0.3544126413345337
57.0;0.8705000281333923;0.35189681327342986
58.0;0.8708000183105469;0.35001122715473176
59.0;0.871999979019165;0.3483792133808136
60.0;0.8720999956130981;0.3470385162830353
61.0;0.873199999332428;0.34512856359481814
62.0;0.8734999895095825;0.34381638017892835
63.0;0.873199999332428;0.3421530703186989
64.0;0.8743000030517578;0.3399462354183197
65.0;0.875;0.3384001123905182
66.0;0.875;0.3370288963913918
67.0;0.8752999901771545;0.33551961421966553
68.0;0.8758000135421753;0.3349928456544876
69.0;0.8766999840736389;0.33265701158046723
70.0;0.8770999908447266;0.3309122508764267
71.0;0.8787999749183655;0.3293400980830193
72.0;0.8787999749183655;0.32810201551914214
73.0;0.8794999718666077;0.32673303426504136
74.0;0.8809000253677368;0.32574840898513796
75.0;0.8809000253677368;0.3244545523881912
76.0;0.8813999891281128;0.32291341589689254
77.0;0.881600022315979;0.3216381089925766
78.0;0.8826000094413757;0.3202444551229477
79.0;0.8842999935150146;0.31874400337934494
80.0;0.8841000199317932;0.3183312438964844
81.0;0.8841999769210815;0.31727153532505037
82.0;0.8848000168800354;0.31547209352850913
83.0;0.8859999775886536;0.31451848163604734
84.0;0.8859000205993652;0.3135696007490158
85.0;0.8867999911308289;0.3121907273888588
86.0;0.8870999813079834;0.31084905010461805
87.0;0.8876000046730042;0.30969250930547715
88.0;0.8883000016212463;0.30912732129096987
89.0;0.8888000249862671;0.3080162416577339
90.0;0.8884000182151794;0.3069894473016262
91.0;0.8895999789237976;0.30606501265764235
92.0;0.8899999856948853;0.3047948496043682
93.0;0.8901000022888184;0.3044527402997017
94.0;0.8913999795913696;0.30342060679197314
95.0;0.8909000158309937;0.302106471323967
96.0;0.8920000195503235;0.30099060447216036
97.0;0.8914999961853027;0.3000743678987026
98.0;0.892300009727478;0.2993071398139
99.0;0.892300009727478;0.2983146213293076
100.0;0.8930000066757202;0.29713119770884516
