Iteration;Accuracy;Loss;Grads
1.0;0.19499999284744263;2.078979253768921;0.0
2.0;0.2160000056028366;2.0787158012390137;0.0
3.0;0.21899999678134918;2.0784826278686523;0.0
4.0;0.2199999988079071;2.0782480239868164;0.0
5.0;0.22300000488758087;2.0780110359191895;0.0
6.0;0.21799999475479126;2.077726125717163;0.0
7.0;0.22100000083446503;2.0774381160736084;0.0
8.0;0.22699999809265137;2.0771400928497314;0.0
9.0;0.22599999606609344;2.0767643451690674;0.0
10.0;0.23600000143051147;2.0763676166534424;0.0
11.0;0.24899999797344208;2.0759310722351074;0.0
12.0;0.25999999046325684;2.075460195541382;0.0
13.0;0.2709999978542328;2.0749611854553223;0.0
14.0;0.28200000524520874;2.074392318725586;0.0
15.0;0.29499998688697815;2.073770523071289;0.0
16.0;0.2930000126361847;2.0731022357940674;0.0
17.0;0.2980000078678131;2.072354793548584;0.0
18.0;0.2939999997615814;2.0714921951293945;0.0
19.0;0.28700000047683716;2.070538282394409;0.0
20.0;0.28700000047683716;2.069486379623413;0.0
21.0;0.28700000047683716;2.0683224201202393;0.0
22.0;0.28600001335144043;2.0669949054718018;0.0
23.0;0.2809999883174896;2.065537929534912;0.0
24.0;0.27799999713897705;2.063852548599243;0.0
25.0;0.27900001406669617;2.0619776248931885;0.0
26.0;0.27900001406669617;2.059817314147949;0.0
27.0;0.27799999713897705;2.0572800636291504;0.0
28.0;0.2800000011920929;2.054372549057007;0.0
29.0;0.2709999978542328;2.0509676933288574;0.0
30.0;0.26899999380111694;2.046860456466675;0.0
31.0;0.2709999978542328;2.041720390319824;0.0
32.0;0.26600000262260437;2.035322666168213;0.0
33.0;0.24899999797344208;2.027216911315918;0.0
34.0;0.23600000143051147;2.016583204269409;0.0
35.0;0.2329999953508377;1.9993747472763062;0.0
36.0;0.21400000154972076;1.9766899347305298;0.0
37.0;0.20499999821186066;1.9379738569259644;0.0
38.0;0.21799999475479126;1.8867439031600952;0.0
39.0;0.289000004529953;1.848268747329712;0.0
40.0;0.27399998903274536;1.8383606672286987;0.0
41.0;0.23199999332427979;1.830272912979126;0.0
