Iteration;Accuracy;Loss;Grads
1.0;0.12099999934434891;2.079091787338257;577359871.0
2.0;0.12099999934434891;2.078932285308838;1154797589.0
3.0;0.12700000405311584;2.078787088394165;1732160480.0
4.0;0.16699999570846558;2.0786523818969727;2309545105.0
5.0;0.2029999941587448;2.0785281658172607;2886966341.0
6.0;0.2160000056028366;2.07840895652771;3464387431.0
7.0;0.22100000083446503;2.0782909393310547;4041735564.0
8.0;0.2240000069141388;2.0781688690185547;4619086579.0
9.0;0.2669999897480011;2.0780415534973145;5196422015.0
10.0;0.23199999332427979;2.0779056549072266;5773803121.0
11.0;0.2290000021457672;2.077765941619873;6351160179.0
12.0;0.2290000021457672;2.077620267868042;6928569458.0
13.0;0.2290000021457672;2.077463388442993;7505907068.0
14.0;0.2290000021457672;2.0772955417633057;8083248910.0
15.0;0.23000000417232513;2.077117681503296;8660589429.0
16.0;0.23000000417232513;2.076930284500122;9237935055.0
17.0;0.23000000417232513;2.076727867126465;9815318507.0
18.0;0.23000000417232513;2.076505422592163;10392653133.0
19.0;0.23000000417232513;2.0762686729431152;10969965124.0
20.0;0.23000000417232513;2.0760161876678467;11547259245.0
21.0;0.23000000417232513;2.0757482051849365;12124588653.0
22.0;0.23100000619888306;2.0754616260528564;12701930709.0
23.0;0.23100000619888306;2.075164318084717;13279249070.0
24.0;0.23100000619888306;2.074855327606201;13856536729.0
25.0;0.23000000417232513;2.074531316757202;14433801635.0
26.0;0.23000000417232513;2.0741922855377197;15011095766.0
27.0;0.2280000001192093;2.0738322734832764;15588374091.0
28.0;0.2280000001192093;2.073453426361084;16132101389.0
29.0;0.2280000001192093;2.073056936264038;16625505552.0
30.0;0.2280000001192093;2.0726335048675537;17102184442.0
31.0;0.22699999809265137;2.072178840637207;17545436070.0
32.0;0.22699999809265137;2.0716941356658936;17972264243.0
33.0;0.22599999606609344;2.071176767349243;18399121300.0
34.0;0.22599999606609344;2.070624589920044;18809075053.0
35.0;0.22499999403953552;2.070030927658081;19219006506.0
36.0;0.2240000069141388;2.0693929195404053;19628935029.0
37.0;0.22200000286102295;2.0687077045440674;20039527989.0
38.0;0.22200000286102295;2.067969799041748;20450578562.0
39.0;0.22200000286102295;2.0671746730804443;20860718185.0
40.0;0.22100000083446503;2.0663130283355713;21270870209.0
41.0;0.22100000083446503;2.065385580062866;21680818503.0
42.0;0.22100000083446503;2.0643787384033203;22090990591.0
43.0;0.22100000083446503;2.0632872581481934;22501253997.0
44.0;0.2199999988079071;2.0620956420898438;22911443125.0
45.0;0.2199999988079071;2.0607964992523193;23321489308.0
46.0;0.2199999988079071;2.059372901916504;23731903485.0
47.0;0.2199999988079071;2.0578081607818604;24142054313.0
48.0;0.21799999475479126;2.0560667514801025;24552138421.0
49.0;0.21799999475479126;2.0541231632232666;24961956838.0
50.0;0.21699999272823334;2.0519440174102783;25371919540.0
51.0;0.21699999272823334;2.0494725704193115;25781885397.0
52.0;0.2160000056028366;2.0466294288635254;26191685836.0
53.0;0.21400000154972076;2.0433473587036133;26601599590.0
54.0;0.21199999749660492;2.0395143032073975;27003215617.0
55.0;0.20900000631809235;2.0349695682525635;27363353683.0
56.0;0.2029999941587448;2.029573678970337;27723191843.0
57.0;0.19699999690055847;2.0231165885925293;28082601967.0
58.0;0.19300000369548798;2.0152747631073;28425422739.0
59.0;0.19900000095367432;2.005697250366211;28759927270.0
60.0;0.20800000429153442;1.9941028356552124;29094207427.0
61.0;0.19599999487400055;1.9802565574645996;29428564023.0
62.0;0.19499999284744263;1.9641101360321045;29754545283.0
63.0;0.18700000643730164;1.9457489252090454;30080554624.0
64.0;0.17000000178813934;1.925402045249939;30406449488.0
