Iteration;Accuracy;Loss
1.0;0.23100000619888306;2.0776479244232178
2.0;0.2879999876022339;2.072763681411743
3.0;0.2840000092983246;2.0645971298217773
4.0;0.3619999885559082;2.052619457244873
5.0;0.3100000023841858;2.032841682434082
6.0;0.2669999897480011;1.9879090785980225
7.0;0.25600001215934753;1.8298367261886597
8.0;0.26100000739097595;1.7183171510696411
9.0;0.2720000147819519;1.6544080972671509
10.0;0.32600000500679016;1.4865543842315674
11.0;0.3199999928474426;1.505845546722412
12.0;0.3269999921321869;1.527328610420227
13.0;0.3529999852180481;1.4152547121047974
14.0;0.3529999852180481;1.3987975120544434
15.0;0.3490000069141388;1.3873562812805176
16.0;0.36800000071525574;1.401013970375061
17.0;0.3569999933242798;1.4086339473724365
18.0;0.40799999237060547;1.321995735168457
19.0;0.4429999887943268;1.2373688220977783
20.0;0.4050000011920929;1.2576204538345337
21.0;0.4410000145435333;1.2398935556411743
22.0;0.49900001287460327;1.1594103574752808
23.0;0.3199999928474426;1.5386638641357422
24.0;0.36500000953674316;1.3996554613113403
25.0;0.44200000166893005;1.1920928955078125
26.0;0.46299999952316284;1.1356697082519531
27.0;0.49300000071525574;1.1131221055984497
28.0;0.5799999833106995;1.0368461608886719
29.0;0.49300000071525574;1.1093169450759888
30.0;0.5529999732971191;1.0357574224472046
31.0;0.5080000162124634;1.0929813385009766
32.0;0.5699999928474426;1.0198251008987427
33.0;0.5580000281333923;0.9959455132484436
34.0;0.5910000205039978;0.9963476061820984
35.0;0.5180000066757202;1.049952507019043
36.0;0.5820000171661377;1.0179182291030884
37.0;0.5130000114440918;1.0564782619476318
38.0;0.5070000290870667;1.0249090194702148
39.0;0.5709999799728394;0.9676153659820557
40.0;0.609000027179718;0.9453599452972412
41.0;0.5669999718666077;0.9671506881713867
42.0;0.6029999852180481;0.9669385552406311
43.0;0.5929999947547913;0.9379989504814148
44.0;0.6179999709129333;0.928445041179657
45.0;0.6140000224113464;0.9240410923957825
46.0;0.6399999856948853;0.8953788876533508
47.0;0.6060000061988831;0.9145582318305969
48.0;0.6039999723434448;0.9327430129051208
49.0;0.6420000195503235;0.8926253318786621
50.0;0.6200000047683716;0.8971161246299744
51.0;0.6069999933242798;0.9003693461418152
52.0;0.6209999918937683;0.9005537033081055
53.0;0.5899999737739563;0.913951575756073
54.0;0.6290000081062317;0.880976140499115
55.0;0.6039999723434448;0.8960751295089722
56.0;0.5709999799728394;0.9643877148628235
57.0;0.6039999723434448;0.9056580066680908
58.0;0.6370000243186951;0.8648244738578796
59.0;0.5960000157356262;0.9142064452171326
60.0;0.6159999966621399;0.8877848386764526
61.0;0.6579999923706055;0.8796194791793823
62.0;0.6489999890327454;0.8477081656455994
63.0;0.6320000290870667;0.8914088606834412
64.0;0.6150000095367432;0.883776843547821
65.0;0.6610000133514404;0.8487434983253479
66.0;0.652999997138977;0.855380654335022
67.0;0.6290000081062317;0.8729557991027832
68.0;0.6610000133514404;0.839844286441803
69.0;0.6740000247955322;0.8210884928703308
70.0;0.6330000162124634;0.8494726419448853
