Iteration;Accuracy
1.0;0.5586000084877014
2.0;0.5916000008583069
3.0;0.6327000260353088
4.0;0.6711000204086304
5.0;0.6987000107765198
6.0;0.7128999829292297
7.0;0.7347999811172485
8.0;0.7402999997138977
9.0;0.7483999729156494
10.0;0.7552000284194946
11.0;0.7634999752044678
12.0;0.7674000263214111
13.0;0.7724999785423279
14.0;0.7822999954223633
15.0;0.7878999710083008
16.0;0.7897999882698059
17.0;0.7937999963760376
18.0;0.798799991607666
19.0;0.7997000217437744
20.0;0.803600013256073
21.0;0.808899998664856
22.0;0.8101999759674072
23.0;0.8159000277519226
24.0;0.8158000111579895
25.0;0.8228999972343445
26.0;0.8224999904632568
27.0;0.8282999992370605
28.0;0.8287000060081482
29.0;0.8287000060081482
30.0;0.8324000239372253
31.0;0.8307999968528748
32.0;0.8327999711036682
33.0;0.8356000185012817
34.0;0.8366000056266785
35.0;0.8396999835968018
36.0;0.8392999768257141
37.0;0.8411999940872192
38.0;0.8427000045776367
39.0;0.8436999917030334
40.0;0.8445000052452087
41.0;0.84579998254776
42.0;0.8479999899864197
43.0;0.8481000065803528
44.0;0.8486999869346619
45.0;0.8500999808311462
46.0;0.8510000109672546
47.0;0.8501999974250793
48.0;0.8518999814987183
49.0;0.8519999980926514
50.0;0.8535000085830688
51.0;0.8543000221252441
52.0;0.8537999987602234
53.0;0.8553000092506409
54.0;0.8549000024795532
55.0;0.8564000129699707
56.0;0.8582000136375427
57.0;0.857200026512146
58.0;0.8580999970436096
59.0;0.8589000105857849
60.0;0.8593999743461609
61.0;0.8589000105857849
62.0;0.8593999743461609
63.0;0.8597999811172485
64.0;0.8590999841690063
65.0;0.859499990940094
66.0;0.8604000210762024
67.0;0.8621000051498413
68.0;0.8611999750137329
69.0;0.8621000051498413
70.0;0.8629999756813049
71.0;0.8633000254631042
72.0;0.8629000186920166
73.0;0.8634999990463257
74.0;0.8640999794006348
75.0;0.8646000027656555
76.0;0.8650000095367432
77.0;0.8654000163078308
78.0;0.8651999831199646
79.0;0.8658000230789185
80.0;0.8666999936103821
81.0;0.8669999837875366
82.0;0.867900013923645
83.0;0.8668000102043152
84.0;0.8671000003814697
85.0;0.8680999875068665
86.0;0.8680999875068665
87.0;0.8694000244140625
88.0;0.8691999912261963
89.0;0.8691999912261963
90.0;0.870199978351593
91.0;0.8697999715805054
92.0;0.8704000115394592
93.0;0.8704000115394592
94.0;0.8704000115394592
95.0;0.8712999820709229
96.0;0.8707000017166138
97.0;0.8707000017166138
98.0;0.8712999820709229
99.0;0.8725000023841858
100.0;0.8729000091552734
