Iteration;Accuracy;Loss;Grads
1.0;0.26600000262260437;2.0788259506225586;0.0
2.0;0.23800000548362732;2.0782413482666016;0.0
3.0;0.2770000100135803;2.0776543617248535;0.0
4.0;0.30399999022483826;2.077024459838867;0.0
5.0;0.30399999022483826;2.0762693881988525;0.0
6.0;0.3059999942779541;2.0753228664398193;0.0
7.0;0.296999990940094;2.074157238006592;0.0
8.0;0.27799999713897705;2.0727078914642334;0.0
9.0;0.2759999930858612;2.0708606243133545;0.0
10.0;0.2680000066757202;2.068476676940918;0.0
11.0;0.26600000262260437;2.0653223991394043;0.0
12.0;0.2590000033378601;2.0610175132751465;0.0
13.0;0.24500000476837158;2.0549139976501465;0.0
14.0;0.2150000035762787;2.0455985069274902;0.0
15.0;0.19499999284744263;2.0297634601593018;0.0
16.0;0.14300000667572021;1.9997376203536987;0.0
17.0;0.1340000033378601;1.939903974533081;0.0
18.0;0.19200000166893005;1.854332685470581;0.0
19.0;0.2619999945163727;1.774524450302124;0.0
20.0;0.23800000548362732;1.7674994468688965;0.0
21.0;0.35499998927116394;1.6694079637527466;0.0
22.0;0.35199999809265137;1.6157021522521973;0.0
23.0;0.27000001072883606;1.6593496799468994;0.0
24.0;0.37599998712539673;1.645328164100647;0.0
25.0;0.3490000069141388;1.51531982421875;0.0
26.0;0.3449999988079071;1.4600205421447754;0.0
27.0;0.30799999833106995;1.56011962890625;0.0
28.0;0.33000001311302185;1.5192142724990845;0.0
29.0;0.3709999918937683;1.4171725511550903;0.0
30.0;0.3409999907016754;1.604263424873352;0.0
31.0;0.3779999911785126;1.4138128757476807;0.0
32.0;0.3880000114440918;1.4098330736160278;0.0
33.0;0.3059999942779541;1.489439606666565;0.0
34.0;0.38499999046325684;1.4148720502853394;0.0
35.0;0.39399999380111694;1.415767788887024;0.0
36.0;0.3310000002384186;1.6080516576766968;0.0
37.0;0.3869999945163727;1.3923283815383911;0.0
38.0;0.3569999933242798;1.4394516944885254;0.0
39.0;0.460999995470047;1.3610236644744873;0.0
40.0;0.38499999046325684;1.4269894361495972;0.0
41.0;0.43299999833106995;1.3290188312530518;0.0
42.0;0.4970000088214874;1.317813515663147;0.0
43.0;0.48399999737739563;1.2560338973999023;0.0
44.0;0.4009999930858612;1.3254203796386719;0.0
45.0;0.5180000066757202;1.218897819519043;0.0
46.0;0.49000000953674316;1.1944518089294434;0.0
47.0;0.5260000228881836;1.180360198020935;0.0
48.0;0.3580000102519989;1.4333761930465698;0.0
49.0;0.4390000104904175;1.180478572845459;0.0
50.0;0.5049999952316284;1.1445311307907104;0.0
51.0;0.4950000047683716;1.1221115589141846;0.0
52.0;0.5130000114440918;1.0903867483139038;0.0
53.0;0.4230000078678131;1.2778346538543701;0.0
54.0;0.5059999823570251;1.0824379920959473;0.0
55.0;0.48899999260902405;1.0982390642166138;0.0
56.0;0.5550000071525574;1.0553419589996338;0.0
57.0;0.5329999923706055;1.0521196126937866;0.0
58.0;0.503000020980835;1.0507240295410156;0.0
59.0;0.5600000023841858;1.0368468761444092;0.0
60.0;0.6230000257492065;0.9854271411895752;0.0
61.0;0.5389999747276306;0.9842361807823181;0.0
62.0;0.5559999942779541;1.0012620687484741;0.0
63.0;0.6230000257492065;0.9757962822914124;0.0
64.0;0.5600000023841858;0.9717019200325012;0.0
65.0;0.5789999961853027;0.9352931976318359;0.0
66.0;0.5450000166893005;0.9604958295822144;0.0
67.0;0.5170000195503235;1.0474131107330322;0.0
68.0;0.5519999861717224;0.9334109425544739;0.0
69.0;0.5759999752044678;0.937123715877533;0.0
70.0;0.5740000009536743;0.9370490312576294;0.0
71.0;0.5709999799728394;0.9047326445579529;0.0
72.0;0.5360000133514404;0.9909060597419739;0.0
73.0;0.5770000219345093;0.9294144511222839;0.0
74.0;0.5389999747276306;0.984224259853363;0.0
75.0;0.5799999833106995;0.8813319802284241;0.0
76.0;0.621999979019165;0.9711236953735352;0.0
77.0;0.6010000109672546;0.848029375076294;0.0
78.0;0.6110000014305115;0.8681672811508179;0.0
79.0;0.5529999732971191;0.9690588712692261;0.0
80.0;0.5960000157356262;0.8686894178390503;0.0
81.0;0.6100000143051147;0.8892004489898682;0.0
82.0;0.5950000286102295;0.8596513271331787;0.0
83.0;0.5979999899864197;0.8452568650245667;0.0
84.0;0.5619999766349792;0.9502919316291809;0.0
85.0;0.6549999713897705;0.8258337378501892;0.0
86.0;0.5529999732971191;0.9887630343437195;0.0
87.0;0.6420000195503235;0.831500768661499;0.0
88.0;0.6200000047683716;0.8472151160240173;0.0
89.0;0.6269999742507935;0.8014847040176392;0.0
90.0;0.6349999904632568;0.8317857384681702;0.0
91.0;0.652999997138977;0.8306223750114441;0.0
92.0;0.6460000276565552;0.8025121092796326;0.0
93.0;0.6309999823570251;0.8196662068367004;0.0
94.0;0.6460000276565552;0.7794390916824341;0.0
95.0;0.6449999809265137;0.7873928546905518;0.0
96.0;0.6460000276565552;0.7933631539344788;0.0
97.0;0.6520000100135803;0.7985331416130066;0.0
