Iteration;Accuracy
1.0;0.7699999809265137
2.0;0.8474000096321106
3.0;0.871999979019165
4.0;0.8827000260353088
5.0;0.8920999765396118
6.0;0.8991000056266785
7.0;0.9031000137329102
8.0;0.9075000286102295
9.0;0.9100000262260437
10.0;0.9121999740600586
11.0;0.9154999852180481
12.0;0.9172999858856201
13.0;0.9204000234603882
14.0;0.9222999811172485
15.0;0.9239000082015991
16.0;0.9251999855041504
17.0;0.926800012588501
18.0;0.9276999831199646
19.0;0.9286999702453613
20.0;0.9301999807357788
21.0;0.9312999844551086
22.0;0.9325000047683716
23.0;0.9337999820709229
24.0;0.9355999827384949
25.0;0.9355000257492065
26.0;0.9368000030517578
27.0;0.9377999901771545
28.0;0.9394999742507935
29.0;0.9398999810218811
30.0;0.9406999945640564
31.0;0.942300021648407
32.0;0.9435999989509583
33.0;0.9452999830245972
34.0;0.9452999830245972
35.0;0.945900022983551
36.0;0.9466000199317932
37.0;0.9470000267028809
38.0;0.9476000070571899
39.0;0.9484999775886536
40.0;0.9491999745368958
41.0;0.9491000175476074
42.0;0.9496999979019165
43.0;0.9502999782562256
44.0;0.95169997215271
45.0;0.9519000053405762
46.0;0.95169997215271
47.0;0.9527999758720398
48.0;0.9528999924659729
49.0;0.9534000158309937
50.0;0.9532999992370605
51.0;0.9541000127792358
52.0;0.9546999931335449
53.0;0.954800009727478
54.0;0.9550999999046326
55.0;0.9557999968528748
56.0;0.9562000036239624
57.0;0.95660001039505
58.0;0.95660001039505
59.0;0.9570000171661377
60.0;0.9577000141143799
61.0;0.9577999711036682
62.0;0.9585000276565552
63.0;0.9585000276565552
64.0;0.9585000276565552
65.0;0.9593999981880188
66.0;0.9595000147819519
67.0;0.960099995136261
68.0;0.9599999785423279
69.0;0.9602000117301941
70.0;0.9603999853134155
71.0;0.9614999890327454
72.0;0.9613000154495239
73.0;0.9607999920845032
74.0;0.9614999890327454
75.0;0.9617999792098999
76.0;0.9617000222206116
77.0;0.9621000289916992
78.0;0.9624999761581421
79.0;0.9624999761581421
80.0;0.9627000093460083
81.0;0.9628999829292297
82.0;0.9628999829292297
83.0;0.9634000062942505
84.0;0.9639000296592712
85.0;0.9641000032424927
86.0;0.9638000130653381
87.0;0.9635999798774719
88.0;0.9642000198364258
89.0;0.9646999835968018
90.0;0.964900016784668
91.0;0.964900016784668
92.0;0.9656000137329102
93.0;0.965399980545044
94.0;0.965499997138977
95.0;0.9659000039100647
96.0;0.9664000272750854
97.0;0.9664000272750854
98.0;0.9660999774932861
99.0;0.9663000106811523
100.0;0.96670001745224
