Iteration;Accuracy
1.0;0.7839999794960022
2.0;0.8282999992370605
3.0;0.8471999764442444
4.0;0.85589998960495
5.0;0.8629000186920166
6.0;0.8659999966621399
7.0;0.8679999709129333
8.0;0.8705000281333923
9.0;0.8727999925613403
10.0;0.8755999803543091
11.0;0.8769000172615051
12.0;0.8776999711990356
13.0;0.8779000043869019
14.0;0.8794000148773193
15.0;0.8798999786376953
16.0;0.8810999989509583
17.0;0.8827000260353088
18.0;0.883400022983551
19.0;0.883899986743927
20.0;0.8849999904632568
21.0;0.8847000002861023
22.0;0.8851000070571899
23.0;0.8859000205993652
24.0;0.8860999941825867
25.0;0.8866999745368958
26.0;0.8876000046730042
27.0;0.8883000016212463
28.0;0.8888000249862671
29.0;0.8891000151634216
30.0;0.8895999789237976
31.0;0.8898000121116638
32.0;0.8895999789237976
33.0;0.8912000060081482
34.0;0.8906000256538391
35.0;0.890999972820282
36.0;0.8914999961853027
37.0;0.8914999961853027
38.0;0.8920000195503235
39.0;0.8921999931335449
40.0;0.8924000263214111
41.0;0.8921999931335449
42.0;0.8931000232696533
43.0;0.892300009727478
44.0;0.8925999999046326
45.0;0.8930000066757202
46.0;0.8932999968528748
47.0;0.8938000202178955
48.0;0.8935999870300293
49.0;0.8939999938011169
50.0;0.8939999938011169
51.0;0.8939999938011169
52.0;0.8956000208854675
53.0;0.8945000171661377
54.0;0.8956000208854675
55.0;0.8959000110626221
56.0;0.8959000110626221
57.0;0.8960999846458435
58.0;0.8959000110626221
59.0;0.8960999846458435
60.0;0.8956000208854675
61.0;0.8962000012397766
62.0;0.8960000276565552
63.0;0.896399974822998
64.0;0.8959000110626221
65.0;0.8967999815940857
66.0;0.8970000147819519
67.0;0.8967000246047974
68.0;0.8967999815940857
69.0;0.8970999717712402
70.0;0.8970999717712402
71.0;0.8978999853134155
72.0;0.8974999785423279
73.0;0.8978999853134155
74.0;0.8970000147819519
75.0;0.897599995136261
76.0;0.8982999920845032
77.0;0.8985999822616577
78.0;0.8981000185012817
79.0;0.8981999754905701
80.0;0.8988000154495239
81.0;0.899399995803833
82.0;0.8991000056266785
83.0;0.8996000289916992
84.0;0.899399995803833
85.0;0.9003999829292297
86.0;0.8996000289916992
87.0;0.9003000259399414
88.0;0.9004999995231628
89.0;0.9010000228881836
90.0;0.9006999731063843
91.0;0.9003000259399414
92.0;0.9007999897003174
93.0;0.9003999829292297
94.0;0.9010999798774719
95.0;0.9007999897003174
96.0;0.900600016117096
97.0;0.9000999927520752
98.0;0.900600016117096
99.0;0.8998000025749207
100.0;0.8999000191688538
