Iteration;Accuracy;Loss
1.0;0.16619999706745148;2.2817208419799804
2.0;0.22059999406337738;2.2547211906433104
3.0;0.26919999718666077;2.226287406539917
4.0;0.2556000053882599;2.216693885421753
5.0;0.23759999871253967;2.2082666622161864
6.0;0.22679999470710754;2.205732856750488
7.0;0.24580000340938568;2.1955155433654787
8.0;0.23600000143051147;2.2067750709533693
9.0;0.2865000069141388;2.1190323585510256
10.0;0.2605000138282776;2.173609017944336
11.0;0.2906999886035919;2.0792361679077147
12.0;0.29339998960494995;2.1022779430389402
13.0;0.3010999858379364;2.058324913024902
14.0;0.31520000100135803;2.0420342842102053
15.0;0.33239999413490295;2.0333068225860598
16.0;0.3337000012397766;2.010256394958496
17.0;0.33880001306533813;1.9851750368118286
18.0;0.359499990940094;1.9612330987930298
19.0;0.35600000619888306;1.9435128631591796
20.0;0.3578999936580658;1.9317912170410156
21.0;0.37059998512268066;1.922437795829773
22.0;0.3716000020503998;1.9095424434661865
23.0;0.3831999897956848;1.8457141277313232
24.0;0.3813000023365021;1.8503813945770264
25.0;0.3944999873638153;1.828746046257019
26.0;0.4066999852657318;1.7860199726104737
27.0;0.4129999876022339;1.7633927223205565
28.0;0.4115999937057495;1.7771970790863036
29.0;0.4180999994277954;1.7095933963775636
30.0;0.42419999837875366;1.7093362203598021
31.0;0.42890000343322754;1.6964986139297484
32.0;0.43549999594688416;1.676668148803711
33.0;0.44020000100135803;1.6486910243988038
34.0;0.44510000944137573;1.6207388570785521
35.0;0.45179998874664307;1.610333830833435
36.0;0.45719999074935913;1.6189421463012694
37.0;0.45969998836517334;1.58620297832489
38.0;0.4645000100135803;1.5676553329467773
39.0;0.4684000015258789;1.544623962020874
40.0;0.4756999909877777;1.525741491317749
41.0;0.47940000891685486;1.5167813175201417
42.0;0.48240000009536743;1.4996009113311768
43.0;0.489300012588501;1.4973174228668213
44.0;0.4925999939441681;1.483001573562622
45.0;0.4948999881744385;1.473062364578247
46.0;0.49799999594688416;1.4640076747894286
47.0;0.5029000043869019;1.4425013271331788
48.0;0.5080000162124634;1.4318308126449586
49.0;0.510200023651123;1.428040763092041
50.0;0.5138000249862671;1.4133982940673828
51.0;0.5149999856948853;1.4099335613250732
52.0;0.5212000012397766;1.399367809677124
53.0;0.5217999815940857;1.389823713684082
54.0;0.5224000215530396;1.3836157058715821
55.0;0.5270000100135803;1.3734178945541382
56.0;0.5325000286102295;1.3674761367797852
57.0;0.5329999923706055;1.3706240737915039
58.0;0.5346999764442444;1.3539706783294678
59.0;0.5365999937057495;1.3486094354629516
60.0;0.5374000072479248;1.3406306705474853
61.0;0.5396000146865845;1.3324207975387574
62.0;0.5393000245094299;1.3309552385330201
63.0;0.5432999730110168;1.3187003273010254
64.0;0.5455999970436096;1.312034085083008
65.0;0.5485000014305115;1.3040910243988038
66.0;0.5519000291824341;1.3046157690048217
67.0;0.550599992275238;1.297701815032959
68.0;0.5541999936103821;1.2894250923156738
69.0;0.5525000095367432;1.282785951423645
70.0;0.5579000115394592;1.2771731601715088
71.0;0.5593000054359436;1.2738572513580322
72.0;0.5608999729156494;1.266233256149292
73.0;0.5647000074386597;1.2595955055236816
74.0;0.5637999773025513;1.257818374633789
75.0;0.5656999945640564;1.2543942668914796
76.0;0.5652999877929688;1.2474767572402954
77.0;0.5684000253677368;1.2406201845169067
78.0;0.5745999813079834;1.2301943355560303
79.0;0.5755000114440918;1.224561438369751
80.0;0.5738000273704529;1.2265169355392456
81.0;0.5777000188827515;1.217343423652649
82.0;0.5810999870300293;1.2109206007003783
83.0;0.5796999931335449;1.2068056413650512
84.0;0.5827000141143799;1.2035439046859742
85.0;0.5841000080108643;1.194408038520813
86.0;0.5839999914169312;1.1865485607147217
87.0;0.5860000252723694;1.1850278196334838
88.0;0.5878000259399414;1.1826150993347169
89.0;0.5898000001907349;1.1760361326217652
90.0;0.5910999774932861;1.1706893938064575
91.0;0.5934000015258789;1.1656819903373719
92.0;0.593500018119812;1.1622371894836425
93.0;0.5964000225067139;1.1578981662750245
94.0;0.5986999869346619;1.1537578538894653
95.0;0.5989000201225281;1.1521854692459106
96.0;0.6013000011444092;1.1437033546447755
97.0;0.6017000079154968;1.1443526963233948
98.0;0.6047000288963318;1.140374486732483
99.0;0.6055999994277954;1.1339280690193176
100.0;0.6062999963760376;1.1286550971984863
