Iteration;Accuracy
1.0;0.42250001430511475
2.0;0.557200014591217
3.0;0.5945000052452087
4.0;0.6208000183105469
5.0;0.6787999868392944
6.0;0.6886000037193298
7.0;0.7009999752044678
8.0;0.7160000205039978
9.0;0.7174999713897705
10.0;0.7390999794006348
11.0;0.7412999868392944
12.0;0.7462000250816345
13.0;0.7621999979019165
14.0;0.7615000009536743
15.0;0.772599995136261
16.0;0.777999997138977
17.0;0.7806000113487244
18.0;0.781499981880188
19.0;0.7893000245094299
20.0;0.7950000166893005
21.0;0.7975999712944031
22.0;0.8026000261306763
23.0;0.8033000230789185
24.0;0.8086000084877014
25.0;0.810699999332428
26.0;0.8144999742507935
27.0;0.8159999847412109
28.0;0.819100022315979
29.0;0.8205000162124634
30.0;0.8220000267028809
31.0;0.8253999948501587
32.0;0.8255000114440918
33.0;0.8294000029563904
34.0;0.8302000164985657
35.0;0.8324999809265137
36.0;0.8335999846458435
37.0;0.8363999724388123
38.0;0.8360000252723694
39.0;0.8400999903678894
40.0;0.8406000137329102
41.0;0.840399980545044
42.0;0.8403000235557556
43.0;0.8407999873161316
44.0;0.8435999751091003
45.0;0.8438000082969666
46.0;0.8442000150680542
47.0;0.8471999764442444
48.0;0.8479999899864197
49.0;0.8478999733924866
50.0;0.850600004196167
51.0;0.8518000245094299
52.0;0.8525999784469604
53.0;0.8529000282287598
54.0;0.855400025844574
55.0;0.8539000153541565
56.0;0.8578000068664551
57.0;0.8561999797821045
58.0;0.8586000204086304
59.0;0.8597999811172485
60.0;0.8596000075340271
61.0;0.8604999780654907
62.0;0.8583999872207642
63.0;0.8615999817848206
64.0;0.8596000075340271
65.0;0.8597999811172485
66.0;0.8636999726295471
67.0;0.8637999892234802
68.0;0.8634999990463257
69.0;0.8626000285148621
70.0;0.864300012588501
71.0;0.8644000291824341
72.0;0.8648999929428101
73.0;0.866100013256073
74.0;0.8672999739646912
75.0;0.8668000102043152
76.0;0.8669000267982483
77.0;0.8679999709129333
78.0;0.8680999875068665
79.0;0.8686000108718872
80.0;0.8689000010490417
81.0;0.8700000047683716
82.0;0.8695999979972839
83.0;0.8697999715805054
84.0;0.8705999851226807
85.0;0.871399998664856
86.0;0.8701000213623047
87.0;0.8712999820709229
88.0;0.8722000122070312
89.0;0.8725000023841858
90.0;0.8727999925613403
91.0;0.8726999759674072
92.0;0.8719000220298767
93.0;0.8733999729156494
94.0;0.8726999759674072
95.0;0.8751999735832214
96.0;0.8751000165939331
97.0;0.8741999864578247
98.0;0.8755999803543091
99.0;0.8756999969482422
100.0;0.8759999871253967
