Iteration;Accuracy;Loss
1.0;0.10050000250339508;2.3037891387939453
2.0;0.10000000149011612;2.3065505027770996
3.0;0.09969999641180038;2.303326368331909
4.0;0.11550000309944153;2.2829601764678955
5.0;0.16990000009536743;2.2497596740722656
6.0;0.17010000348091125;2.2330925464630127
7.0;0.2021999955177307;2.183241128921509
8.0;0.21459999680519104;2.1440985202789307
9.0;0.24860000610351562;2.0878007411956787
10.0;0.2946999967098236;2.0084893703460693
11.0;0.3122999966144562;1.9544864892959595
12.0;0.3280999958515167;1.9077779054641724
13.0;0.3499999940395355;1.8525607585906982
14.0;0.3601999878883362;1.804553508758545
15.0;0.3743000030517578;1.7521142959594727
16.0;0.4007999897003174;1.7046843767166138
17.0;0.41190001368522644;1.6586004495620728
18.0;0.4219000041484833;1.6218327283859253
19.0;0.4397999942302704;1.5792678594589233
20.0;0.45719999074935913;1.5445995330810547
21.0;0.46309998631477356;1.5114333629608154
22.0;0.47279998660087585;1.4846904277801514
23.0;0.47540000081062317;1.4698388576507568
24.0;0.4848000109195709;1.4514434337615967
25.0;0.492000013589859;1.4346452951431274
26.0;0.5008999705314636;1.4008705615997314
27.0;0.5070000290870667;1.3861898183822632
28.0;0.5078999996185303;1.368025541305542
29.0;0.521399974822998;1.3425211906433105
30.0;0.5267000198364258;1.3350008726119995
31.0;0.52920001745224;1.325834035873413
32.0;0.53329998254776;1.3131285905838013
33.0;0.5406000018119812;1.299499273300171
34.0;0.5429999828338623;1.2943971157073975
35.0;0.5446000099182129;1.2917389869689941
36.0;0.5497000217437744;1.275627851486206
37.0;0.5511000156402588;1.2744026184082031
38.0;0.5504000186920166;1.2745639085769653
39.0;0.5562999844551086;1.275611400604248
40.0;0.5644000172615051;1.2691820859909058
41.0;0.5620999932289124;1.2820237874984741
42.0;0.5690000057220459;1.269153356552124
43.0;0.5698999762535095;1.2859916687011719
44.0;0.5651000142097473;1.2950923442840576
45.0;0.5679000020027161;1.298203468322754
46.0;0.5692999958992004;1.302599549293518
47.0;0.5817000269889832;1.3153948783874512
48.0;0.5771999955177307;1.340670108795166
49.0;0.5788999795913696;1.3404041528701782
50.0;0.10000000149011612;3.907632350921631
51.0;0.10000000149011612;3.2166764736175537
52.0;0.10000000149011612;2.830353021621704
53.0;0.10000000149011612;2.5404701232910156
54.0;0.10000000149011612;2.4876816272735596
55.0;0.10000000149011612;2.5665266513824463
56.0;0.10000000149011612;2.4938559532165527
57.0;0.10000000149011612;2.3455886840820312
58.0;0.10000000149011612;2.3634331226348877
59.0;0.10000000149011612;2.4083900451660156
60.0;0.10000000149011612;2.371108293533325
61.0;0.10000000149011612;2.3317618370056152
62.0;0.10000000149011612;2.3143298625946045
63.0;0.10000000149011612;2.3100967407226562
64.0;0.10000000149011612;2.3075010776519775
65.0;0.10000000149011612;2.308946132659912
66.0;0.10000000149011612;2.30873703956604
67.0;0.10000000149011612;2.306497097015381
68.0;0.10000000149011612;2.3067917823791504
69.0;0.10000000149011612;2.3042171001434326
70.0;0.10000000149011612;2.3049092292785645
71.0;0.10000000149011612;2.3062658309936523
72.0;0.10000000149011612;2.307809352874756
73.0;0.10000000149011612;2.3056836128234863
74.0;0.10000000149011612;2.306504011154175
75.0;0.10000000149011612;2.307615041732788
76.0;0.10000000149011612;2.304076671600342
77.0;0.10000000149011612;2.3055150508880615
78.0;0.10000000149011612;2.303936719894409
79.0;0.10000000149011612;2.304755926132202
80.0;0.10000000149011612;2.3077311515808105
81.0;0.10000000149011612;2.305076837539673
82.0;0.10000000149011612;2.305786371231079
83.0;0.10000000149011612;2.3069307804107666
84.0;0.10000000149011612;2.3047289848327637
85.0;0.10000000149011612;2.305361032485962
86.0;0.10000000149011612;2.303837776184082
87.0;0.10000000149011612;2.306292772293091
88.0;0.10000000149011612;2.3067212104797363
89.0;0.10000000149011612;2.3041231632232666
90.0;0.10000000149011612;2.303419351577759
91.0;0.10000000149011612;2.305914878845215
92.0;0.10000000149011612;2.304407835006714
93.0;0.10000000149011612;2.3067243099212646
94.0;0.10000000149011612;2.305830955505371
95.0;0.10000000149011612;2.3061788082122803
96.0;0.10000000149011612;2.305847406387329
97.0;0.10000000149011612;2.304924249649048
98.0;0.10000000149011612;2.3072946071624756
99.0;0.10000000149011612;2.30460786819458
100.0;0.10000000149011612;2.303856134414673
101.0;0.10000000149011612;2.303898334503174
102.0;0.10000000149011612;2.3060994148254395
103.0;0.10000000149011612;2.3051469326019287
104.0;0.10000000149011612;2.30580735206604
105.0;0.10000000149011612;2.3069725036621094
106.0;0.10000000149011612;2.304300308227539
107.0;0.10000000149011612;2.3037922382354736
108.0;0.10000000149011612;2.303478479385376
109.0;0.10000000149011612;2.3043465614318848
110.0;0.10000000149011612;2.3071024417877197
111.0;0.10000000149011612;2.305337429046631
112.0;0.10000000149011612;2.305434465408325
113.0;0.10000000149011612;2.305781364440918
114.0;0.10000000149011612;2.305474281311035
115.0;0.10000000149011612;2.304800271987915
116.0;0.10000000149011612;2.303903818130493
117.0;0.10000000149011612;2.3041632175445557
118.0;0.10000000149011612;2.3054566383361816
119.0;0.10000000149011612;2.30511736869812
120.0;0.10000000149011612;2.3054208755493164
121.0;0.10000000149011612;2.3044240474700928
122.0;0.10000000149011612;2.304650068283081
123.0;0.10000000149011612;2.30533504486084
124.0;0.10000000149011612;2.304410934448242
125.0;0.10000000149011612;2.304594039916992
126.0;0.10000000149011612;2.307619094848633
127.0;0.10000000149011612;2.3062617778778076
128.0;0.10000000149011612;2.304433584213257
129.0;0.10000000149011612;2.304006814956665
130.0;0.10000000149011612;2.304241418838501
131.0;0.10000000149011612;2.305772304534912
132.0;0.10000000149011612;2.30375075340271
133.0;0.10000000149011612;2.3039560317993164
134.0;0.10000000149011612;2.3038551807403564
135.0;0.10000000149011612;2.3034350872039795
136.0;0.10000000149011612;2.3042092323303223
137.0;0.10000000149011612;2.306293249130249
138.0;0.10000000149011612;2.304575204849243
139.0;0.10000000149011612;2.303703546524048
140.0;0.10000000149011612;2.3039515018463135
141.0;0.10000000149011612;2.306197166442871
142.0;0.10000000149011612;2.307098627090454
143.0;0.10000000149011612;2.3050601482391357
144.0;0.10000000149011612;2.3050708770751953
145.0;0.10000000149011612;2.303637742996216
146.0;0.10000000149011612;2.303936719894409
147.0;0.10000000149011612;2.304560661315918
148.0;0.10000000149011612;2.3061084747314453
149.0;0.10000000149011612;2.305938959121704
150.0;0.10000000149011612;2.3048763275146484
