Iteration;Accuracy
1.0;0.6315000057220459
2.0;0.6700999736785889
3.0;0.6891000270843506
4.0;0.7059000134468079
5.0;0.7275999784469604
6.0;0.7354000210762024
7.0;0.7476999759674072
8.0;0.7591000199317932
9.0;0.7609000205993652
10.0;0.7699000239372253
11.0;0.7771000266075134
12.0;0.7846999764442444
13.0;0.7870000004768372
14.0;0.7886000275611877
15.0;0.7918000221252441
16.0;0.7964000105857849
17.0;0.7989000082015991
18.0;0.8019999861717224
19.0;0.805899977684021
20.0;0.8076000213623047
21.0;0.8082000017166138
22.0;0.8101000189781189
23.0;0.8109999895095825
24.0;0.8140000104904175
25.0;0.8131999969482422
26.0;0.8162000179290771
27.0;0.8159999847412109
28.0;0.8173999786376953
29.0;0.8206999897956848
30.0;0.8216999769210815
31.0;0.8197000026702881
32.0;0.8245000243186951
33.0;0.823199987411499
34.0;0.8246999979019165
35.0;0.8256999850273132
36.0;0.8267999887466431
37.0;0.8288000226020813
38.0;0.8276000022888184
39.0;0.8288999795913696
40.0;0.8327999711036682
41.0;0.8306000232696533
42.0;0.8317000269889832
43.0;0.8334000110626221
44.0;0.833899974822998
45.0;0.8319000005722046
46.0;0.8324000239372253
47.0;0.8328999876976013
48.0;0.8364999890327454
49.0;0.8364999890327454
50.0;0.8360000252723694
51.0;0.8378000259399414
52.0;0.8360999822616577
53.0;0.838100016117096
54.0;0.8371999859809875
55.0;0.8378000259399414
56.0;0.8379999995231628
57.0;0.8382999897003174
58.0;0.838699996471405
59.0;0.8410000205039978
60.0;0.8407999873161316
61.0;0.840499997138977
62.0;0.8416000008583069
63.0;0.84170001745224
64.0;0.8422999978065491
65.0;0.8411999940872192
66.0;0.8424999713897705
67.0;0.8414999842643738
68.0;0.8427000045776367
69.0;0.8424000144004822
70.0;0.8436999917030334
71.0;0.8447999954223633
72.0;0.8452000021934509
73.0;0.8446000218391418
74.0;0.8445000052452087
75.0;0.8460000157356262
76.0;0.8453999757766724
77.0;0.8450999855995178
78.0;0.8460000157356262
79.0;0.8461999893188477
80.0;0.8457000255584717
81.0;0.847000002861023
82.0;0.8482999801635742
83.0;0.8475000262260437
84.0;0.8475000262260437
85.0;0.847599983215332
86.0;0.8479999899864197
87.0;0.8493000268936157
88.0;0.8489999771118164
89.0;0.8489999771118164
90.0;0.8497999906539917
91.0;0.849399983882904
92.0;0.8485000133514404
93.0;0.8500999808311462
94.0;0.8513000011444092
95.0;0.8497999906539917
96.0;0.8504999876022339
97.0;0.8513000011444092
98.0;0.8503999710083008
99.0;0.8514999747276306
100.0;0.8517000079154968
