Iteration;Accuracy
1.0;0.6118000149726868
2.0;0.649399995803833
3.0;0.6909999847412109
4.0;0.7207000255584717
5.0;0.7235999703407288
6.0;0.737500011920929
7.0;0.7527999877929688
8.0;0.7616000175476074
9.0;0.7671999931335449
10.0;0.7717999815940857
11.0;0.7784000039100647
12.0;0.7843999862670898
13.0;0.7867000102996826
14.0;0.7914000153541565
15.0;0.7953000068664551
16.0;0.7979999780654907
17.0;0.79830002784729
18.0;0.7996000051498413
19.0;0.8036999702453613
20.0;0.8075000047683716
21.0;0.8095999956130981
22.0;0.8120999932289124
23.0;0.8137000203132629
24.0;0.8130999803543091
25.0;0.8169000148773193
26.0;0.8183000087738037
27.0;0.8179000020027161
28.0;0.8203999996185303
29.0;0.820900022983551
30.0;0.8216000199317932
31.0;0.8238000273704529
32.0;0.8230000138282776
33.0;0.8256000280380249
34.0;0.826200008392334
35.0;0.8264999985694885
36.0;0.8266000151634216
37.0;0.8277999758720398
38.0;0.8273000121116638
39.0;0.8292999863624573
40.0;0.8299999833106995
41.0;0.8302000164985657
42.0;0.8306000232696533
43.0;0.8320000171661377
44.0;0.8323000073432922
45.0;0.8334000110626221
46.0;0.833899974822998
47.0;0.8342000246047974
48.0;0.8334000110626221
49.0;0.8335999846458435
50.0;0.8345000147819519
51.0;0.8349000215530396
52.0;0.836899995803833
53.0;0.8371000289916992
54.0;0.8385000228881836
55.0;0.8385000228881836
56.0;0.8382999897003174
57.0;0.8391000032424927
58.0;0.8399999737739563
59.0;0.8406999707221985
60.0;0.8411999940872192
61.0;0.8398000001907349
62.0;0.8414999842643738
63.0;0.842199981212616
64.0;0.8425999879837036
65.0;0.8431000113487244
66.0;0.8422999978065491
67.0;0.8424999713897705
68.0;0.8434000015258789
69.0;0.8440999984741211
70.0;0.8443999886512756
71.0;0.8434000015258789
72.0;0.8435999751091003
73.0;0.8463000059127808
74.0;0.8456000089645386
75.0;0.8464999794960022
76.0;0.8454999923706055
77.0;0.845300018787384
78.0;0.847599983215332
79.0;0.8479999899864197
80.0;0.847100019454956
81.0;0.847100019454956
82.0;0.8486999869346619
83.0;0.8479999899864197
84.0;0.8485000133514404
85.0;0.8478999733924866
86.0;0.8495000004768372
87.0;0.8492000102996826
88.0;0.8495000004768372
89.0;0.8490999937057495
90.0;0.8496000170707703
91.0;0.850600004196167
92.0;0.8496999740600586
93.0;0.8500999808311462
94.0;0.8501999974250793
95.0;0.8511999845504761
96.0;0.848800003528595
97.0;0.8510000109672546
98.0;0.8501999974250793
99.0;0.8513000011444092
100.0;0.8526999950408936
