Iteration;Accuracy
1.0;0.6148999929428101
2.0;0.6227999925613403
3.0;0.6376000046730042
4.0;0.6672999858856201
5.0;0.7017999887466431
6.0;0.7157999873161316
7.0;0.732200026512146
8.0;0.7484999895095825
9.0;0.7605999708175659
10.0;0.7670000195503235
11.0;0.7764999866485596
12.0;0.7835999727249146
13.0;0.7888000011444092
14.0;0.7954000234603882
15.0;0.7997999787330627
16.0;0.8034999966621399
17.0;0.8075000047683716
18.0;0.8130999803543091
19.0;0.8147000074386597
20.0;0.8170999884605408
21.0;0.8198000192642212
22.0;0.822700023651123
23.0;0.8264999985694885
24.0;0.8277999758720398
25.0;0.8270000219345093
26.0;0.829200029373169
27.0;0.8289999961853027
28.0;0.8312000036239624
29.0;0.8331999778747559
30.0;0.8348000049591064
31.0;0.8360000252723694
32.0;0.8367999792098999
33.0;0.8374999761581421
34.0;0.8388000130653381
35.0;0.8393999934196472
36.0;0.8410000205039978
37.0;0.8410999774932861
38.0;0.8428000211715698
39.0;0.8431000113487244
40.0;0.8445000052452087
41.0;0.8452000021934509
42.0;0.8454999923706055
43.0;0.8464000225067139
44.0;0.8468000292778015
45.0;0.8475000262260437
46.0;0.8465999960899353
47.0;0.8490999937057495
48.0;0.849399983882904
49.0;0.8501999974250793
50.0;0.8501999974250793
51.0;0.8499000072479248
52.0;0.8507999777793884
53.0;0.8517000079154968
54.0;0.8514999747276306
55.0;0.8518999814987183
56.0;0.8525000214576721
57.0;0.8529000282287598
58.0;0.8537999987602234
59.0;0.8550000190734863
60.0;0.8551999926567078
61.0;0.8555999994277954
62.0;0.8550999760627747
63.0;0.85589998960495
64.0;0.8557999730110168
65.0;0.8582000136375427
66.0;0.8592000007629395
67.0;0.8589000105857849
68.0;0.859000027179718
69.0;0.8583999872207642
70.0;0.8583999872207642
71.0;0.8597999811172485
72.0;0.8596000075340271
73.0;0.86080002784729
74.0;0.8610000014305115
75.0;0.8605999946594238
76.0;0.8604999780654907
77.0;0.8616999983787537
78.0;0.8621000051498413
79.0;0.8616999983787537
80.0;0.8636000156402588
81.0;0.8639000058174133
82.0;0.8633999824523926
83.0;0.8639000058174133
84.0;0.864799976348877
85.0;0.8654000163078308
86.0;0.8654000163078308
87.0;0.8655999898910522
88.0;0.8652999997138977
89.0;0.864799976348877
90.0;0.8658000230789185
91.0;0.8664000034332275
92.0;0.8664000034332275
93.0;0.8669000267982483
94.0;0.8668000102043152
95.0;0.8669000267982483
96.0;0.8676999807357788
97.0;0.8665000200271606
98.0;0.8668000102043152
99.0;0.868399977684021
100.0;0.8684999942779541
