Iteration;Accuracy
1.0;0.5503000020980835
2.0;0.5511999726295471
3.0;0.6029999852180481
4.0;0.6482999920845032
5.0;0.6850000023841858
6.0;0.7138000130653381
7.0;0.7263000011444092
8.0;0.7398999929428101
9.0;0.7544000148773193
10.0;0.7634999752044678
11.0;0.7710000276565552
12.0;0.7785999774932861
13.0;0.7838000059127808
14.0;0.7867000102996826
15.0;0.7954000234603882
16.0;0.8011999726295471
17.0;0.8051000237464905
18.0;0.8112000226974487
19.0;0.8148000240325928
20.0;0.8170999884605408
21.0;0.820900022983551
22.0;0.8246999979019165
23.0;0.8281000256538391
24.0;0.8291000127792358
25.0;0.8328999876976013
26.0;0.835099995136261
27.0;0.8389999866485596
28.0;0.8410999774932861
29.0;0.8420000076293945
30.0;0.8446000218391418
31.0;0.8468000292778015
32.0;0.8482000231742859
33.0;0.8504999876022339
34.0;0.850600004196167
35.0;0.8503000140190125
36.0;0.8526999950408936
37.0;0.8533999919891357
38.0;0.8549000024795532
39.0;0.855400025844574
40.0;0.8572999835014343
41.0;0.858299970626831
42.0;0.8587999939918518
43.0;0.8597999811172485
44.0;0.8607000112533569
45.0;0.8615999817848206
46.0;0.863099992275238
47.0;0.8633000254631042
48.0;0.8632000088691711
49.0;0.8652999997138977
50.0;0.8655999898910522
51.0;0.8672999739646912
52.0;0.868399977684021
53.0;0.8677999973297119
54.0;0.8687999844551086
55.0;0.8689000010490417
56.0;0.8697999715805054
57.0;0.8712000250816345
58.0;0.8708999752998352
59.0;0.8708999752998352
60.0;0.8722000122070312
61.0;0.8719000220298767
62.0;0.8733999729156494
63.0;0.8726000189781189
64.0;0.8736000061035156
65.0;0.8744999766349792
66.0;0.8766999840736389
67.0;0.8769999742507935
68.0;0.8776999711990356
69.0;0.878000020980835
70.0;0.8787999749183655
71.0;0.8784999847412109
72.0;0.8808000087738037
73.0;0.8819000124931335
74.0;0.8823999762535095
75.0;0.8823000192642212
76.0;0.8830999732017517
77.0;0.8824999928474426
78.0;0.8842999935150146
79.0;0.8848000168800354
80.0;0.8855000138282776
81.0;0.8855999708175659
82.0;0.8849999904632568
83.0;0.8859000205993652
84.0;0.8862000107765198
85.0;0.8870999813079834
86.0;0.8870000243186951
87.0;0.8870999813079834
88.0;0.8880000114440918
89.0;0.8889999985694885
90.0;0.8884000182151794
91.0;0.8895999789237976
92.0;0.8901000022888184
93.0;0.8895000219345093
94.0;0.8906000256538391
95.0;0.8906000256538391
96.0;0.8899999856948853
97.0;0.890999972820282
98.0;0.8916000127792358
99.0;0.8920000195503235
100.0;0.8921999931335449
