Iteration;Accuracy;Loss;Grads
1.0;0.22920000553131104;2.2310216426849365;88913436.0
2.0;0.30820000171661377;2.0182042121887207;177823225.0
3.0;0.36469998955726624;1.8595023155212402;266732609.0
4.0;0.3831999897956848;1.8023271560668945;355642259.0
5.0;0.4291999936103821;1.631500005722046;444551874.0
6.0;0.4375999867916107;1.5627820491790771;533461279.0
7.0;0.4740000069141388;1.485213041305542;622370579.0
8.0;0.49720001220703125;1.413157343864441;711280081.0
9.0;0.5109000205993652;1.3650935888290405;800189369.0
10.0;0.5189999938011169;1.3559907674789429;889098832.0
11.0;0.5368000268936157;1.3141099214553833;978008197.0
12.0;0.551800012588501;1.2587331533432007;1066917512.0
13.0;0.5684999823570251;1.2249996662139893;1155826883.0
14.0;0.5740000009536743;1.2064266204833984;1244736244.0
15.0;0.58160001039505;1.1713453531265259;1333645575.0
16.0;0.5956000089645386;1.140909194946289;1422554806.0
17.0;0.6068999767303467;1.1256417036056519;1511464075.0
18.0;0.6123999953269958;1.0967307090759277;1600373342.0
19.0;0.6205999851226807;1.0669175386428833;1689282630.0
20.0;0.6305000185966492;1.046822428703308;1778191886.0
21.0;0.6432999968528748;1.0225176811218262;1867101117.0
22.0;0.6492000222206116;1.0014146566390991;1956010357.0
23.0;0.6586999893188477;0.9859591722488403;2044919630.0
24.0;0.6628999710083008;0.9660600423812866;2133828826.0
25.0;0.6686000227928162;0.9545938372612;2222738059.0
26.0;0.6757000088691711;0.9368919134140015;2311647328.0
27.0;0.6801999807357788;0.9195771217346191;2400556518.0
28.0;0.6866999864578247;0.9065800905227661;2489465712.0
29.0;0.6904000043869019;0.898345410823822;2578374943.0
30.0;0.692300021648407;0.8852958083152771;2667284192.0
31.0;0.6920999884605408;0.8809996843338013;2756193405.0
32.0;0.7009999752044678;0.8589574098587036;2845102612.0
33.0;0.7014999985694885;0.8522756695747375;2934011837.0
34.0;0.7098000049591064;0.8409969806671143;3022921052.0
35.0;0.7142000198364258;0.8275877237319946;3111830299.0
36.0;0.7132999897003174;0.8265551924705505;3200739515.0
37.0;0.7127000093460083;0.8223851323127747;3289648735.0
38.0;0.7146999835968018;0.818047285079956;3378557969.0
39.0;0.7190999984741211;0.8108004927635193;3467467212.0
40.0;0.7200999855995178;0.8103061318397522;3556376401.0
41.0;0.7254999876022339;0.8041648268699646;3645285588.0
42.0;0.7253000140190125;0.8050799369812012;3734194798.0
43.0;0.7250999808311462;0.8028361201286316;3823103997.0
44.0;0.722599983215332;0.8022765517234802;3912013222.0
45.0;0.7263000011444092;0.8090453147888184;4000922446.0
46.0;0.7264999747276306;0.8183687925338745;4089831641.0
47.0;0.723800003528595;0.8272472620010376;4178740829.0
48.0;0.7290999889373779;0.8296579122543335;4267650011.0
49.0;0.7281000018119812;0.8382548093795776;4356559184.0
50.0;0.7264000177383423;0.8487122058868408;4445468366.0
51.0;0.7272999882698059;0.8519278168678284;4534377577.0
52.0;0.7293000221252441;0.8736687302589417;4623286779.0
53.0;0.7264000177383423;0.887381374835968;4712195999.0
54.0;0.730400025844574;0.8974032998085022;4801105213.0
55.0;0.7304999828338623;0.9128608107566833;4890014449.0
56.0;0.7269999980926514;0.9091511964797974;4978923635.0
57.0;0.7253000140190125;0.9899951219558716;5067832866.0
58.0;0.7265999913215637;0.9564207196235657;5156742156.0
59.0;0.7281000018119812;1.0097086429595947;5245651453.0
60.0;0.7286999821662903;1.0719764232635498;5334560721.0
61.0;0.7271000146865845;1.1499474048614502;5423470156.0
62.0;0.7290999889373779;1.069649338722229;5512379593.0
63.0;0.7294999957084656;1.1282786130905151;5601289012.0
64.0;0.7296000123023987;1.1535403728485107;5690198760.0
65.0;0.7318999767303467;1.2201439142227173;5779108595.0
66.0;0.7319999933242798;1.2659083604812622;5868018261.0
67.0;0.6933000087738037;1.131157398223877;5956928162.0
68.0;0.7235999703407288;0.9862043261528015;6045837355.0
69.0;0.7324000000953674;1.1298829317092896;6134746905.0
70.0;0.7325999736785889;1.2060810327529907;6223656612.0
71.0;0.7336999773979187;1.2587265968322754;6312566605.0
72.0;0.7330999970436096;1.3005841970443726;6401477081.0
73.0;0.7330999970436096;1.330763339996338;6490387478.0
74.0;0.734000027179718;1.360582709312439;6579298085.0
75.0;0.7314000129699707;1.3263537883758545;6668208351.0
76.0;0.7322999835014343;1.3602811098098755;6757119465.0
77.0;0.7330999970436096;1.3895883560180664;6846029723.0
78.0;0.7325999736785889;1.41299569606781;6934940850.0
79.0;0.7343000173568726;1.4356905221939087;7023853332.0
80.0;0.732200026512146;1.4524444341659546;7112764412.0
81.0;0.7329000234603882;1.4683696031570435;7201677240.0
82.0;0.7328000068664551;1.4839603900909424;7290588018.0
83.0;0.7325999736785889;1.498133659362793;7379499971.0
84.0;0.732699990272522;1.5118488073349;7468412072.0
85.0;0.732200026512146;1.5240434408187866;7557325345.0
86.0;0.7325000166893005;1.536719560623169;7646237596.0
87.0;0.7322999835014343;1.5489500761032104;7735150541.0
88.0;0.7319999933242798;1.5580379962921143;7824063375.0
89.0;0.7325000166893005;1.5684943199157715;7912975565.0
90.0;0.7325999736785889;1.5779387950897217;8001887640.0
91.0;0.7325000166893005;1.5873855352401733;8090800623.0
92.0;0.7322999835014343;1.5967673063278198;8179714242.0
93.0;0.732699990272522;1.6048527956008911;8268627330.0
94.0;0.7328000068664551;1.6133229732513428;8357539972.0
95.0;0.7329000234603882;1.6213537454605103;8446452761.0
96.0;0.7329000234603882;1.6294242143630981;8535365481.0
97.0;0.7332000136375427;1.6367908716201782;8624279465.0
98.0;0.733299970626831;1.6441574096679688;8713194352.0
99.0;0.7329999804496765;1.6507982015609741;8802108320.0
