Iteration;Accuracy
1.0;0.6858999729156494
2.0;0.7529000043869019
3.0;0.7768999934196472
4.0;0.796999990940094
5.0;0.8151999711990356
6.0;0.8294000029563904
7.0;0.8334000110626221
8.0;0.8428000211715698
9.0;0.8471999764442444
10.0;0.8501999974250793
11.0;0.8540999889373779
12.0;0.8564000129699707
13.0;0.857699990272522
14.0;0.8603000044822693
15.0;0.8615000247955322
16.0;0.8644999861717224
17.0;0.8648999929428101
18.0;0.8680999875068665
19.0;0.8693000078201294
20.0;0.8705999851226807
21.0;0.8712000250816345
22.0;0.8719000220298767
23.0;0.8745999932289124
24.0;0.8765000104904175
25.0;0.8769000172615051
26.0;0.878000020980835
27.0;0.8791000247001648
28.0;0.8804000020027161
29.0;0.8809999823570251
30.0;0.883899986743927
31.0;0.8841000199317932
32.0;0.8855999708175659
33.0;0.8859000205993652
34.0;0.8881000280380249
35.0;0.8863999843597412
36.0;0.8881000280380249
37.0;0.8884999752044678
38.0;0.88919997215271
39.0;0.8895999789237976
40.0;0.8903999924659729
41.0;0.8899000287055969
42.0;0.8906999826431274
43.0;0.8907999992370605
44.0;0.8913000226020813
45.0;0.8932999968528748
46.0;0.8931000232696533
47.0;0.8931999802589417
48.0;0.894599974155426
49.0;0.8942000269889832
50.0;0.8952000141143799
51.0;0.8952999711036682
52.0;0.8949000239372253
53.0;0.8953999876976013
54.0;0.8956999778747559
55.0;0.8955000042915344
56.0;0.8970000147819519
57.0;0.8970000147819519
58.0;0.8973000049591064
59.0;0.8967999815940857
60.0;0.8974000215530396
61.0;0.8978999853134155
62.0;0.8978000283241272
63.0;0.8980000019073486
64.0;0.8986999988555908
65.0;0.8992000222206116
66.0;0.8988999724388123
67.0;0.899399995803833
68.0;0.8995000123977661
69.0;0.9007999897003174
70.0;0.900600016117096
71.0;0.899399995803833
72.0;0.8999999761581421
73.0;0.900600016117096
74.0;0.9003999829292297
75.0;0.9010999798774719
76.0;0.9007999897003174
77.0;0.8999000191688538
78.0;0.9009000062942505
79.0;0.9013000130653381
80.0;0.9013000130653381
81.0;0.9017000198364258
82.0;0.9020000100135803
83.0;0.9017000198364258
84.0;0.9020000100135803
85.0;0.9021000266075134
86.0;0.9023000001907349
87.0;0.902400016784668
88.0;0.9024999737739563
89.0;0.9018999934196472
90.0;0.9028000235557556
91.0;0.9024999737739563
92.0;0.9021999835968018
93.0;0.9032999873161316
94.0;0.9028000235557556
95.0;0.9028000235557556
96.0;0.9025999903678894
97.0;0.9023000001907349
98.0;0.9028000235557556
99.0;0.9032999873161316
100.0;0.902999997138977
