Iteration;Accuracy;Loss;Grads
1.0;0.27000001072883606;2.079021692276001;0.0
2.0;0.2290000021457672;2.078631639480591;0.0
3.0;0.22499999403953552;2.0782556533813477;0.0
4.0;0.22499999403953552;2.0778231620788574;0.0
5.0;0.22499999403953552;2.077310562133789;0.0
6.0;0.22499999403953552;2.0767643451690674;0.0
7.0;0.22499999403953552;2.076120615005493;0.0
8.0;0.22499999403953552;2.07535457611084;0.0
9.0;0.22499999403953552;2.0744693279266357;0.0
10.0;0.22499999403953552;2.073438882827759;0.0
11.0;0.22499999403953552;2.072244882583618;0.0
12.0;0.22499999403953552;2.0708398818969727;0.0
13.0;0.22499999403953552;2.0692191123962402;0.0
14.0;0.22499999403953552;2.0673325061798096;0.0
15.0;0.22499999403953552;2.065077781677246;0.0
16.0;0.2240000069141388;2.0623700618743896;0.0
17.0;0.2240000069141388;2.059164524078369;0.0
18.0;0.22599999606609344;2.055020570755005;0.0
19.0;0.23499999940395355;2.0498173236846924;0.0
20.0;0.25;2.0427639484405518;0.0
21.0;0.2669999897480011;2.032896041870117;0.0
22.0;0.28299999237060547;2.0172841548919678;0.0
23.0;0.3019999861717224;1.9875612258911133;0.0
24.0;0.2750000059604645;1.9153512716293335;0.0
25.0;0.19200000166893005;1.8848180770874023;0.0
26.0;0.32600000500679016;1.6953630447387695;0.0
27.0;0.3109999895095825;1.6319947242736816;0.0
28.0;0.30399999022483826;1.6126481294631958;0.0
29.0;0.2879999876022339;1.6330046653747559;0.0
30.0;0.3179999887943268;1.5738881826400757;0.0
31.0;0.32600000500679016;1.4942547082901;0.0
32.0;0.32899999618530273;1.5401599407196045;0.0
33.0;0.32100000977516174;1.5001866817474365;0.0
34.0;0.32899999618530273;1.4675922393798828;0.0
35.0;0.3140000104904175;1.4951761960983276;0.0
36.0;0.335999995470047;1.4651788473129272;0.0
37.0;0.3400000035762787;1.471869707107544;0.0
38.0;0.3700000047683716;1.4027700424194336;0.0
39.0;0.3190000057220459;1.5099905729293823;0.0
40.0;0.3569999933242798;1.4245706796646118;0.0
41.0;0.33899998664855957;1.4518553018569946;0.0
42.0;0.34599998593330383;1.5021603107452393;0.0
43.0;0.34700000286102295;1.4086397886276245;0.0
44.0;0.3409999907016754;1.4183964729309082;0.0
45.0;0.3310000002384186;1.4798884391784668;0.0
46.0;0.4009999930858612;1.3864082098007202;0.0
47.0;0.3490000069141388;1.5334571599960327;0.0
48.0;0.3880000114440918;1.38173246383667;0.0
49.0;0.4620000123977661;1.3881946802139282;0.0
50.0;0.42100000381469727;1.3437676429748535;0.0
51.0;0.43299999833106995;1.3549349308013916;0.0
52.0;0.39100000262260437;1.397776484489441;0.0
53.0;0.5249999761581421;1.2830437421798706;0.0
54.0;0.4490000009536743;1.3261016607284546;0.0
55.0;0.34700000286102295;1.4537357091903687;0.0
56.0;0.5260000228881836;1.2301855087280273;0.0
57.0;0.3409999907016754;1.496408462524414;0.0
58.0;0.5619999766349792;1.1646065711975098;0.0
59.0;0.5130000114440918;1.1976215839385986;0.0
60.0;0.5220000147819519;1.1589351892471313;0.0
61.0;0.5149999856948853;1.1763103008270264;0.0
62.0;0.4620000123977661;1.1720097064971924;0.0
63.0;0.47699999809265137;1.1868842840194702;0.0
64.0;0.5619999766349792;1.0953320264816284;0.0
65.0;0.5720000267028809;1.0001819133758545;0.0
66.0;0.5879999995231628;0.9840594530105591;0.0
67.0;0.5419999957084656;1.0168278217315674;0.0
68.0;0.5759999752044678;1.0089671611785889;0.0
69.0;0.4440000057220459;1.193246603012085;0.0
70.0;0.5879999995231628;0.9778603911399841;0.0
71.0;0.5759999752044678;0.9650623202323914;0.0
72.0;0.6269999742507935;0.9130257964134216;0.0
73.0;0.578000009059906;0.9742891788482666;0.0
74.0;0.5680000185966492;0.9238818883895874;0.0
75.0;0.5849999785423279;0.9512734413146973;0.0
76.0;0.5830000042915344;0.9548459649085999;0.0
77.0;0.640999972820282;0.8854327201843262;0.0
78.0;0.5889999866485596;0.9117361903190613;0.0
79.0;0.4729999899864197;1.2317514419555664;0.0
80.0;0.6169999837875366;0.8810073137283325;0.0
81.0;0.6169999837875366;0.9016555547714233;0.0
82.0;0.5580000281333923;1.0135990381240845;0.0
83.0;0.5659999847412109;0.9623245596885681;0.0
84.0;0.6629999876022339;0.8532969951629639;0.0
85.0;0.6179999709129333;0.8845701217651367;0.0
86.0;0.6380000114440918;0.8419117331504822;0.0
87.0;0.6359999775886536;0.8544313311576843;0.0
88.0;0.6579999923706055;0.8186410069465637;0.0
89.0;0.6449999809265137;0.831407368183136;0.0
90.0;0.6010000109672546;0.8766443729400635;0.0
91.0;0.6230000257492065;0.8531479835510254;0.0
92.0;0.6330000162124634;0.8580437302589417;0.0
93.0;0.6230000257492065;0.8563334941864014;0.0
94.0;0.6320000290870667;0.824635922908783;0.0
95.0;0.6449999809265137;0.8163184523582458;0.0
96.0;0.5699999928474426;0.8388493061065674;0.0
97.0;0.6140000224113464;0.8791388273239136;0.0
98.0;0.6449999809265137;0.8178306818008423;0.0
99.0;0.6520000100135803;0.8050851225852966;0.0
100.0;0.6890000104904175;0.8141679167747498;0.0
101.0;0.6380000114440918;0.8122873306274414;0.0
102.0;0.6460000276565552;0.8273818492889404;0.0
103.0;0.6439999938011169;0.8131276965141296;0.0
104.0;0.6679999828338623;0.8134438991546631;0.0
105.0;0.6710000038146973;0.7725969552993774;0.0
106.0;0.6809999942779541;0.7711132168769836;0.0
107.0;0.6600000262260437;0.8181806802749634;0.0
108.0;0.6869999766349792;0.7536243796348572;0.0
109.0;0.6819999814033508;0.7455684542655945;0.0
110.0;0.6430000066757202;0.8100376725196838;0.0
