Iteration;Accuracy
1.0;0.6518999934196472
2.0;0.7825000286102295
3.0;0.8226000070571899
4.0;0.847599983215332
5.0;0.8623999953269958
6.0;0.8744999766349792
7.0;0.8808000087738037
8.0;0.8863999843597412
9.0;0.8906000256538391
10.0;0.8956000208854675
11.0;0.896399974822998
12.0;0.9004999995231628
13.0;0.902899980545044
14.0;0.9052000045776367
15.0;0.9070000052452087
16.0;0.9082000255584717
17.0;0.909600019454956
18.0;0.9110000133514404
19.0;0.9133999943733215
20.0;0.9143000245094299
21.0;0.9157000184059143
22.0;0.9179999828338623
23.0;0.917900025844574
24.0;0.9187999963760376
25.0;0.9210000038146973
26.0;0.9212999939918518
27.0;0.9221000075340271
28.0;0.9243000149726868
29.0;0.9247000217437744
30.0;0.9258999824523926
31.0;0.926800012588501
32.0;0.927299976348877
33.0;0.9276000261306763
34.0;0.9286999702453613
35.0;0.9294000267982483
36.0;0.9301999807357788
37.0;0.9315999746322632
38.0;0.9316999912261963
39.0;0.9330000281333923
40.0;0.9337000250816345
41.0;0.9337999820709229
42.0;0.9347000122070312
43.0;0.9348000288009644
44.0;0.9362000226974487
45.0;0.9358999729156494
46.0;0.9361000061035156
47.0;0.9369000196456909
48.0;0.9379000067710876
49.0;0.9381999969482422
50.0;0.9379000067710876
51.0;0.9390000104904175
52.0;0.9387999773025513
53.0;0.9390000104904175
54.0;0.9402999877929688
55.0;0.9406999945640564
56.0;0.941100001335144
57.0;0.9413999915122986
58.0;0.9419999718666077
59.0;0.9420999884605408
60.0;0.9427000284194946
61.0;0.9427000284194946
62.0;0.9430000185966492
63.0;0.9430999755859375
64.0;0.9434000253677368
65.0;0.9440000057220459
66.0;0.944100022315979
67.0;0.9447000026702881
68.0;0.9455000162124634
69.0;0.9455000162124634
70.0;0.9451000094413757
71.0;0.945900022983551
72.0;0.946399986743927
73.0;0.9460999965667725
74.0;0.9466999769210815
75.0;0.9476000070571899
76.0;0.9477999806404114
77.0;0.9484999775886536
78.0;0.9485999941825867
79.0;0.9492999911308289
80.0;0.9491000175476074
81.0;0.9495999813079834
82.0;0.9496999979019165
83.0;0.9509000182151794
84.0;0.9506000280380249
85.0;0.951200008392334
86.0;0.95169997215271
87.0;0.9520999789237976
88.0;0.95169997215271
89.0;0.9521999955177307
90.0;0.9520999789237976
91.0;0.9523000121116638
92.0;0.9524999856948853
93.0;0.9531000256538391
94.0;0.953499972820282
95.0;0.9532999992370605
96.0;0.9538000226020813
97.0;0.9544000029563904
98.0;0.9545000195503235
99.0;0.9545999765396118
100.0;0.954800009727478
