Iteration;Accuracy;Loss;Grads
1.0;0.28189998865127563;2.038297176361084;49394141.0
2.0;0.3384999930858612;1.8526679277420044;98788226.0
3.0;0.3982999920845032;1.702510952949524;148182276.0
4.0;0.4404999911785126;1.577311635017395;197576363.0
5.0;0.47350001335144043;1.4755470752716064;246970429.0
6.0;0.5016000270843506;1.3970847129821777;296364453.0
7.0;0.5224000215530396;1.331742763519287;345758511.0
8.0;0.5404000282287598;1.2865757942199707;395152586.0
9.0;0.5634999871253967;1.2351810932159424;444546630.0
10.0;0.5782999992370605;1.2005267143249512;493940677.0
11.0;0.5996999740600586;1.143057107925415;543334702.0
12.0;0.6079000234603882;1.1117852926254272;592728704.0
13.0;0.6171000003814697;1.085577130317688;642122758.0
14.0;0.633899986743927;1.0472668409347534;691516784.0
15.0;0.6520000100135803;1.012837529182434;740910814.0
16.0;0.6510000228881836;0.9935705065727234;790304849.0
17.0;0.6650999784469604;0.9667443633079529;839698881.0
18.0;0.6726999878883362;0.948702335357666;889092902.0
19.0;0.6765000224113464;0.934597373008728;938486918.0
20.0;0.6837000250816345;0.9180899262428284;987880937.0
21.0;0.6901999711990356;0.9079124927520752;1037274962.0
22.0;0.696399986743927;0.8940830826759338;1086668985.0
23.0;0.7010999917984009;0.8958896398544312;1136063001.0
24.0;0.7045000195503235;0.8966208696365356;1185457023.0
25.0;0.7071999907493591;0.9003326892852783;1234851021.0
26.0;0.7107999920845032;0.903893232345581;1284245032.0
27.0;0.7103999853134155;0.9252572059631348;1333639044.0
28.0;0.7143999934196472;0.946883499622345;1383033041.0
29.0;0.7166000008583069;0.9702041149139404;1432427032.0
30.0;0.7170000076293945;0.9972792267799377;1481821046.0
31.0;0.718999981880188;1.0232863426208496;1531215065.0
32.0;0.7196000218391418;1.0378786325454712;1580609073.0
33.0;0.7185999751091003;1.069220781326294;1630003085.0
34.0;0.7200000286102295;1.0908130407333374;1679397092.0
35.0;0.7210000157356262;1.1252611875534058;1728791120.0
36.0;0.7204999923706055;1.1583971977233887;1778185135.0
37.0;0.7215999960899353;1.1503889560699463;1827579134.0
38.0;0.7232999801635742;1.2287232875823975;1876973178.0
39.0;0.7225000262260437;1.2814527750015259;1926367262.0
40.0;0.7228000164031982;1.2320927381515503;1975761288.0
41.0;0.7235000133514404;1.3159618377685547;2025155358.0
42.0;0.7228999733924866;1.3605114221572876;2074549390.0
43.0;0.722100019454956;1.4182207584381104;2123943494.0
44.0;0.7204999923706055;1.426093339920044;2173337595.0
45.0;0.7186999917030334;1.433912754058838;2222731678.0
46.0;0.7196000218391418;1.4851256608963013;2272125912.0
47.0;0.7203999757766724;1.5314258337020874;2321520364.0
48.0;0.7211999893188477;1.564790964126587;2370914757.0
49.0;0.722000002861023;1.5965979099273682;2420309275.0
50.0;0.7174999713897705;1.4599628448486328;2469703726.0
51.0;0.717199981212616;1.4167033433914185;2519098087.0
52.0;0.7200999855995178;1.4833707809448242;2568492617.0
53.0;0.7214999794960022;1.5382159948349;2617886877.0
54.0;0.7199000120162964;1.5781896114349365;2667281143.0
55.0;0.7197999954223633;1.6110355854034424;2716675700.0
56.0;0.7196999788284302;1.6406620740890503;2766070341.0
57.0;0.7192999720573425;1.6653251647949219;2815464713.0
58.0;0.7196000218391418;1.688592553138733;2864859509.0
59.0;0.7200000286102295;1.7089797258377075;2914253981.0
60.0;0.720300018787384;1.7269926071166992;2963648900.0
61.0;0.7203999757766724;1.7431089878082275;3013043966.0
62.0;0.7200999855995178;1.758757472038269;3062438579.0
63.0;0.7207000255584717;1.7725640535354614;3111833636.0
64.0;0.7208999991416931;1.7864176034927368;3161228597.0
65.0;0.7207000255584717;1.798172116279602;3210623393.0
66.0;0.7204999923706055;1.8097082376480103;3260018276.0
67.0;0.7202000021934509;1.821472406387329;3309413108.0
68.0;0.7207000255584717;1.8320468664169312;3358808032.0
69.0;0.720300018787384;1.8417363166809082;3408203173.0
70.0;0.7200000286102295;1.8519361019134521;3457598573.0
