Iteration;Accuracy;Loss
1.0;0.2946000099182129;2.0224051475524902
2.0;0.3596999943256378;1.8255165815353394
3.0;0.4072999954223633;1.6762049198150635
4.0;0.44769999384880066;1.567686676979065
5.0;0.4794999957084656;1.4614773988723755
6.0;0.5054000020027161;1.386352300643921
7.0;0.5257999897003174;1.3305258750915527
8.0;0.5496000051498413;1.2728452682495117
9.0;0.5677000284194946;1.22788667678833
10.0;0.5828999876976013;1.1815112829208374
11.0;0.5961999893188477;1.1415282487869263
12.0;0.6114000082015991;1.1032766103744507
13.0;0.6230000257492065;1.0689741373062134
14.0;0.6355999708175659;1.0356181859970093
15.0;0.6463000178337097;1.0073868036270142
16.0;0.661300003528595;0.9721062779426575
17.0;0.670799970626831;0.9496456980705261
18.0;0.6765999794006348;0.9332989454269409
19.0;0.6833999752998352;0.9199373126029968
20.0;0.6912000179290771;0.905258297920227
21.0;0.6976000070571899;0.8900279402732849
22.0;0.6970999836921692;0.8904384970664978
23.0;0.7013000249862671;0.8923645615577698
24.0;0.7069000005722046;0.8908833861351013
25.0;0.7088000178337097;0.9015271663665771
26.0;0.7113000154495239;0.9144111275672913
27.0;0.7113000154495239;0.9394769668579102
28.0;0.7163000106811523;0.9544990062713623
29.0;0.7159000039100647;0.9797585010528564
30.0;0.7178999781608582;0.9988150596618652
31.0;0.717199981212616;1.0198394060134888
32.0;0.7185999751091003;1.050750970840454
33.0;0.7159000039100647;1.0748299360275269
34.0;0.7190999984741211;1.096706509590149
35.0;0.7225000262260437;1.116672158241272
36.0;0.7218999862670898;1.1392289400100708
37.0;0.7195000052452087;1.2008893489837646
38.0;0.7178999781608582;1.2573540210723877
39.0;0.7188000082969666;1.2809078693389893
40.0;0.7174000144004822;1.2992030382156372
41.0;0.7196999788284302;1.3178174495697021
42.0;0.7171000242233276;1.3238428831100464
43.0;0.7199000120162964;1.3705207109451294
44.0;0.7210999727249146;1.433494210243225
45.0;0.7186999917030334;1.380428671836853
46.0;0.7218000292778015;1.3964629173278809
47.0;0.7239999771118164;1.466138482093811
48.0;0.7214000225067139;1.5195400714874268
49.0;0.7199000120162964;1.4899640083312988
50.0;0.7215999960899353;1.5281316041946411
51.0;0.7210000157356262;1.5727250576019287
52.0;0.7204999923706055;1.607059359550476
53.0;0.7210000157356262;1.6338183879852295
54.0;0.7214999794960022;1.6579636335372925
55.0;0.7218000292778015;1.6790105104446411
56.0;0.7210000157356262;1.694175362586975
57.0;0.7207000255584717;1.7140754461288452
58.0;0.7211999893188477;1.732195496559143
59.0;0.7214999794960022;1.74785315990448
60.0;0.7217000126838684;1.761818766593933
61.0;0.7208999991416931;1.7745357751846313
62.0;0.7206000089645386;1.7879886627197266
63.0;0.7206000089645386;1.800182819366455
64.0;0.7204999923706055;1.8120275735855103
65.0;0.7207000255584717;1.8231130838394165
66.0;0.720300018787384;1.8330767154693604
67.0;0.7210000157356262;1.8427644968032837
68.0;0.7204999923706055;1.8520396947860718
69.0;0.7203999757766724;1.8612241744995117
70.0;0.720300018787384;1.870099663734436
