Iteration;Accuracy;Loss;Grads
1.0;0.32199999690055847;2.0789101123809814;325434365.0
2.0;0.2879999876022339;2.0784974098205566;650868730.0
3.0;0.29100000858306885;2.0780441761016846;976303095.0
4.0;0.2809999883174896;2.0775067806243896;1301737460.0
5.0;0.29100000858306885;2.0768699645996094;1627171825.0
6.0;0.2919999957084656;2.0761399269104004;1952606190.0
7.0;0.2939999997615814;2.0753049850463867;2278040555.0
8.0;0.29899999499320984;2.0743753910064697;2603474920.0
9.0;0.29600000381469727;2.0732386112213135;2928909285.0
10.0;0.2980000078678131;2.0719945430755615;3254343650.0
11.0;0.296999990940094;2.0705254077911377;3579778015.0
12.0;0.2919999957084656;2.0687010288238525;3905212380.0
13.0;0.29600000381469727;2.0666019916534424;4230646745.0
14.0;0.2930000126361847;2.06415057182312;4556081110.0
15.0;0.28600001335144043;2.0609216690063477;4881515475.0
16.0;0.28200000524520874;2.057034492492676;5206949840.0
17.0;0.2759999930858612;2.0520431995391846;5532384205.0
18.0;0.2750000059604645;2.0454907417297363;5857818570.0
19.0;0.27000001072883606;2.0360605716705322;6183252935.0
20.0;0.25600001215934753;2.021651268005371;6508687300.0
21.0;0.2409999966621399;1.995926856994629;6834121665.0
22.0;0.24699999392032623;1.9449772834777832;7159556030.0
23.0;0.23800000548362732;1.8594987392425537;7484990395.0
24.0;0.25699999928474426;1.8159337043762207;7808120777.0
25.0;0.2460000067949295;1.8846772909164429;8129634576.0
26.0;0.12099999934434891;2.0123131275177;8449864231.0
27.0;0.3140000104904175;1.7774949073791504;8769510120.0
28.0;0.1340000033378601;1.8930022716522217;9089214605.0
29.0;0.28600001335144043;1.6435126066207886;9408377444.0
30.0;0.11900000274181366;1.982951283454895;9727391009.0
31.0;0.3149999976158142;1.539793848991394;10046584470.0
32.0;0.33899998664855957;1.6933292150497437;10365510525.0
33.0;0.3149999976158142;1.5207252502441406;10685018171.0
34.0;0.2930000126361847;1.590388536453247;11004374965.0
35.0;0.31700000166893005;1.53728187084198;11323745121.0
36.0;0.3659999966621399;1.4902902841567993;11643591389.0
37.0;0.11800000071525574;2.222149133682251;11962322526.0
38.0;0.1599999964237213;1.90176260471344;12282170669.0
39.0;0.30799999833106995;1.713903546333313;12600510860.0
40.0;0.328000009059906;1.516966700553894;12919004304.0
41.0;0.3179999887943268;1.483222246170044;13238558466.0
42.0;0.33000001311302185;1.5107561349868774;13558085521.0
43.0;0.3240000009536743;1.4794936180114746;13877654451.0
44.0;0.42500001192092896;1.4387211799621582;14197179937.0
45.0;0.3109999895095825;1.5378721952438354;14516251259.0
46.0;0.34299999475479126;1.4485117197036743;14835880755.0
47.0;0.34599998593330383;1.4425814151763916;15155334504.0
48.0;0.32899999618530273;1.454655408859253;15474577507.0
49.0;0.32899999618530273;1.4671684503555298;15793832861.0
50.0;0.32199999690055847;1.4500112533569336;16113288239.0
51.0;0.3400000035762787;1.4718161821365356;16432275886.0
52.0;0.3779999911785126;1.4270936250686646;16751833001.0
53.0;0.3479999899864197;1.4721052646636963;17071174583.0
54.0;0.35899999737739563;1.425834059715271;17390870672.0
55.0;0.32100000977516174;1.5314745903015137;17709658110.0
56.0;0.3230000138282776;1.4582678079605103;18027953054.0
57.0;0.3449999988079071;1.4361141920089722;18346241021.0
58.0;0.39100000262260437;1.4280917644500732;18664802170.0
59.0;0.3610000014305115;1.4237456321716309;18983319397.0
60.0;0.3529999852180481;1.428933024406433;19302066910.0
61.0;0.34700000286102295;1.4157224893569946;19621509731.0
62.0;0.38100001215934753;1.4237011671066284;19940497710.0
63.0;0.3409999907016754;1.4417845010757446;20258983516.0
64.0;0.3540000021457672;1.411763310432434;20577274482.0
65.0;0.3569999933242798;1.4021046161651611;20896028134.0
66.0;0.335999995470047;1.5104706287384033;21214512245.0
67.0;0.367000013589859;1.4124332666397095;21532783919.0
68.0;0.42100000381469727;1.4064834117889404;21851069841.0
69.0;0.4169999957084656;1.4303621053695679;22169341598.0
70.0;0.36500000953674316;1.389505386352539;22487635979.0
71.0;0.32899999618530273;1.5448527336120605;22805838596.0
72.0;0.3720000088214874;1.422276496887207;23124066746.0
73.0;0.3700000047683716;1.4046292304992676;23442251185.0
74.0;0.36500000953674316;1.395529866218567;23760471519.0
75.0;0.37299999594688416;1.3945249319076538;24078692238.0
