Iteration;Accuracy
1.0;0.8898000121116638
2.0;0.9107000231742859
3.0;0.9229999780654907
4.0;0.928600013256073
5.0;0.9351999759674072
6.0;0.9394999742507935
7.0;0.944100022315979
8.0;0.9462000131607056
9.0;0.949400007724762
10.0;0.9520999789237976
11.0;0.9535999894142151
12.0;0.9557999968528748
13.0;0.9574000239372253
14.0;0.9591000080108643
15.0;0.9621000289916992
16.0;0.9629999995231628
17.0;0.9639999866485596
18.0;0.9646999835968018
19.0;0.9659000039100647
20.0;0.9670000076293945
21.0;0.9679999947547913
22.0;0.9684000015258789
23.0;0.9695000052452087
24.0;0.97079998254776
25.0;0.9710000157356262
26.0;0.9714999794960022
27.0;0.9715999960899353
28.0;0.9728000164031982
29.0;0.972000002861023
30.0;0.9735999703407288
31.0;0.9731000065803528
32.0;0.9740999937057495
33.0;0.9743000268936157
34.0;0.9745000004768372
35.0;0.975600004196167
36.0;0.9753999710083008
37.0;0.9761999845504761
38.0;0.9764999747276306
39.0;0.9768000245094299
40.0;0.9768999814987183
41.0;0.9772999882698059
42.0;0.9775000214576721
43.0;0.9771000146865845
44.0;0.9785000085830688
45.0;0.9776999950408936
46.0;0.9785000085830688
47.0;0.9779999852180481
48.0;0.9785000085830688
49.0;0.9785000085830688
50.0;0.9790999889373779
51.0;0.9790999889373779
52.0;0.9783999919891357
53.0;0.9789999723434448
54.0;0.9793999791145325
55.0;0.9793000221252441
56.0;0.9796000123023987
57.0;0.9794999957084656
58.0;0.9801999926567078
59.0;0.980400025844574
60.0;0.9793000221252441
61.0;0.9807000160217285
62.0;0.9805999994277954
63.0;0.9793000221252441
64.0;0.9804999828338623
65.0;0.9811000227928162
66.0;0.980400025844574
67.0;0.9800999760627747
68.0;0.9799000024795532
69.0;0.9799000024795532
70.0;0.9800000190734863
71.0;0.98089998960495
72.0;0.9803000092506409
73.0;0.9807999730110168
74.0;0.9815000295639038
75.0;0.9807999730110168
76.0;0.9803000092506409
77.0;0.9807999730110168
78.0;0.9805999994277954
79.0;0.9814000129699707
80.0;0.9810000061988831
81.0;0.9807999730110168
82.0;0.9811999797821045
83.0;0.9800000190734863
84.0;0.9807999730110168
85.0;0.9807000160217285
86.0;0.9811000227928162
87.0;0.9807999730110168
88.0;0.9812999963760376
89.0;0.98089998960495
90.0;0.9807999730110168
91.0;0.9807999730110168
92.0;0.9810000061988831
93.0;0.9812999963760376
94.0;0.9817000031471252
95.0;0.980400025844574
96.0;0.9817000031471252
97.0;0.9807000160217285
98.0;0.9811000227928162
99.0;0.9811999797821045
100.0;0.9811000227928162
